case_id,symbol,entry_time,side,order_type,lot_size,david_state_shift1,david_state_source,type3_candle_combination,bar_hour_utc,bar_spread,bar_tick_volume,content_hash
audcad_h1_12y_type1_type3_primary,AUDCAD,2018-10-10T04:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,04,5,2226,F6484ABF87CDAF6C0052897ABF9B5917C488A9B750EC26C44CDFB536206144D2
audcad_h1_12y_type1_type3_primary,AUDCAD,2018-10-11T14:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,14,3,3152,E2C6579E9E008CFEEED834C9993EB7EEB71301866C490BE7C60DF9311B35186F
audcad_h1_12y_type1_type3_primary,AUDCAD,2018-10-17T09:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,09,4,2594,E5B3882C341A81AAAFD4B48F0F0037283F0F2627DCC7EC3542FB88262E475FFB
audcad_h1_12y_type1_type3_primary,AUDCAD,2018-10-18T06:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,06,5,1509,03C6B61D7ACA1DBCC91BB4618C787D9E8EC2A48A124BD6E00078A03F6F3CC7ED
audcad_h1_12y_type1_type3_primary,AUDCAD,2018-10-18T14:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,14,3,3591,5AD10A42EE2AD6747535F3680632646A523B1D15297005E62FD878550D2A6AD9
audcad_h1_12y_type1_type3_primary,AUDCAD,2018-10-19T16:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,16,3,4981,B2B53B509C7610588C95629A9670A4B9D73E6EB32A26C6BB5D87786CAF1200A7
audcad_h1_12y_type1_type3_primary,AUDCAD,2018-10-25T00:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,00,12,919,2E444E6F36BF8F0F1CE7FFB8ADC3BF9848526658A873FAF0780D4854DCBAF7C6
audcad_h1_12y_type1_type3_primary,AUDCAD,2018-10-25T15:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,15,3,4913,8BFA4261B095B7608FA49D371A8B65C8D25977DA056E077691F24D61F5838C4A
audcad_h1_12y_type1_type3_primary,AUDCAD,2018-10-26T19:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,19,3,4745,D54BB5D3960241C8CBCAD7A692FFEA3F655EEE4CA94D3528A2FC87018848829F
audcad_h1_12y_type1_type3_primary,AUDCAD,2018-10-30T06:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,06,7,1431,E5A0975E7C64AA9ED99277A902AF9BC6A2BD8F7B9DA8527C7692AB73B418A779
audcad_h1_12y_type1_type3_primary,AUDCAD,2018-10-30T18:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,18,3,3498,64BC04C50517A32128990E904347F532F8CB54667DED10A05B9988194E062BA5
audcad_h1_12y_type1_type3_primary,AUDCAD,2018-10-31T10:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,10,3,2790,32F97EE59278FCC61B637FF926C636A0D4F1B7D1BF8E1148C6BD6CA777185B9D
audcad_h1_12y_type1_type3_primary,AUDCAD,2018-11-01T04:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,04,6,1872,1A476FD45782AF9894C11F63228909F1EC506FE5AA446DDD92A50635C20AEE25
audcad_h1_12y_type1_type3_primary,AUDCAD,2018-11-01T16:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,16,3,4235,EE82E3DFD4153303AEE231A53315E511D6BA0820B878D9902EAFFF3871B4546A
audcad_h1_12y_type1_type3_primary,AUDCAD,2018-11-01T23:00:00.000Z,BUY,TYPE1,0.04,UP,mt5_export_indicator_buffer,3,23,6,1185,7D3F28D814B37ADE1EB50C83EA4480C0DF59F089C11A95011E9A65067EF3DB43
audcad_h1_12y_type1_type3_primary,AUDCAD,2018-11-02T12:00:00.000Z,SELL,TYPE3,0.02,UP,mt5_export_indicator_buffer,-4,12,4,3144,79978616F3EE1CA873C14BA0B5AA3D08E4B22B220D65EFF740D4613DC66AD38C
audcad_h1_12y_type1_type3_primary,AUDCAD,2018-11-05T15:00:00.000Z,SELL,TYPE3,0.02,UP,mt5_export_indicator_buffer,-4,15,3,2491,F1FBD112D3FD1CFDF8259788A52C6B5FB6BBD32C359537C143B60F3658D2F35E
audcad_h1_12y_type1_type3_primary,AUDCAD,2018-11-09T22:00:00.000Z,SELL,TYPE3,0.02,UP,mt5_export_indicator_buffer,-4,22,8,2819,54B80485BA8B2B55C875BBED5BF84564FDAD3A5E02BC892DF9F4F2A3C57FAB58
audcad_h1_12y_type1_type3_primary,AUDCAD,2018-11-12T09:00:00.000Z,SELL,TYPE3,0.02,UP,mt5_export_indicator_buffer,-4,09,5,3263,78C050AB02ABFF08128647063465156CCD50AEA2998481A2A47324A06B998D32
audcad_h1_12y_type1_type3_primary,AUDCAD,2018-11-16T13:00:00.000Z,SELL,TYPE3,0.02,UP,mt5_export_indicator_buffer,-4,13,4,2766,D46B8582D1ED75EAC0411CEE9791A59E18AAD04F2F42B8E4298D5E8765D7AF5E
audcad_h1_12y_type1_type3_primary,AUDCAD,2018-11-20T06:00:00.000Z,SELL,TYPE3,0.02,UP,mt5_export_indicator_buffer,-4,06,6,2381,79E149870A82E21F96D0167D15DDFEC06F6FC1F2FFD86476915C0ACDB2C02D23
audcad_h1_12y_type1_type3_primary,AUDCAD,2018-11-21T22:00:00.000Z,SELL,TYPE3,0.02,UP,mt5_export_indicator_buffer,-4,22,9,1526,7FF90CC798C6E9F13748D82D966BB213C0FEB0749A3E867E5F883841864934B0
audcad_h1_12y_type1_type3_primary,AUDCAD,2018-11-29T02:00:00.000Z,SELL,TYPE3,0.02,UP,mt5_export_indicator_buffer,-4,02,5,1797,501FEE833E609D52BDABC323FC52FABD05FDF60EE7885A29B8C0E2316FF8A655
audcad_h1_12y_type1_type3_primary,AUDCAD,2018-11-29T19:00:00.000Z,SELL,TYPE3,0.02,UP,mt5_export_indicator_buffer,-4,19,4,1903,F3DC3FB8ABEE0E322474884D2490318B1544FE5DC77790AA27BE28F2EECB0D81
audcad_h1_12y_type1_type3_primary,AUDCAD,2018-12-06T05:00:00.000Z,SELL,TYPE3,0.02,UP,mt5_export_indicator_buffer,-4,05,7,2134,EAD7BBBD3848663841DDC30582AA5BD1FD09543FA42D630EDFD766713E9991B4
audcad_h1_12y_type1_type3_primary,AUDCAD,2018-12-06T14:00:00.000Z,SELL,TYPE3,0.02,UP,mt5_export_indicator_buffer,-4,14,4,3382,F980C6BC6395D85ECB8A783117C058CED36A2FB2E64D22D62A2532F7B3B3A308
audcad_h1_12y_type1_type3_primary,AUDCAD,2018-12-06T21:00:00.000Z,SELL,TYPE3,0.02,UP,mt5_export_indicator_buffer,-4,21,3,3000,0D20DCE4B17BE5392741370FDD224699F0A70AAE3CC9710E9D25074F1C418C65
audcad_h1_12y_type1_type3_primary,AUDCAD,2018-12-07T10:00:00.000Z,SELL,TYPE3,0.02,UP,mt5_export_indicator_buffer,-4,10,3,3455,500AE1858C62B0F919F9157554899D90B6C746BA20F803E0A4296236A33B0FEE
audcad_h1_12y_type1_type3_primary,AUDCAD,2018-12-07T16:00:00.000Z,SELL,TYPE3,0.02,UP,mt5_export_indicator_buffer,-4,16,3,6581,EAEB8C1FB2454CC69162C1F8A442DF41E76E4734089D91CA9128F2A04C828AD9
audcad_h1_12y_type1_type3_primary,AUDCAD,2018-12-11T20:00:00.000Z,SELL,TYPE3,0.02,UP,mt5_export_indicator_buffer,-4,20,7,2928,E2BF76B22B4E1DF02F098E5DC8CB1819CAD3F69C2D8FABFE0638196D2A860D68
audcad_h1_12y_type1_type3_primary,AUDCAD,2018-12-12T10:00:00.000Z,SELL,TYPE3,0.02,UP,mt5_export_indicator_buffer,-4,10,5,3782,CB24CC78B0DCD1057F763E4A1BB1F911D774E0CB76CE2FB0C7ED649E4C062B2F
audcad_h1_12y_type1_type3_primary,AUDCAD,2018-12-19T15:00:00.000Z,SELL,TYPE3,0.02,UP,mt5_export_indicator_buffer,-4,15,5,3539,0C0D3FFD3E2A14ECB15452ADCF563BA95F631772D7185FC0DAA90004E5A3100F
audcad_h1_12y_type1_type3_primary,AUDCAD,2018-12-19T23:00:00.000Z,SELL,TYPE3,0.02,UP,mt5_export_indicator_buffer,-4,23,4,1532,8834ADE52448292F6E60C430258FD736BD3C05C99A7D9DF1355B838BEB9A3748
audcad_h1_12y_type1_type3_primary,AUDCAD,2018-12-21T08:00:00.000Z,SELL,TYPE3,0.02,UP,mt5_export_indicator_buffer,-4,08,2,2650,9D13262F39BBC5DB7249B3B78B4E24FA0A8C174A6C65FE4B64E1D5BC34F43AF7
audcad_h1_12y_type1_type3_primary,AUDCAD,2018-12-27T20:00:00.000Z,SELL,TYPE3,0.02,UP,mt5_export_indicator_buffer,-4,20,7,4206,E8A2644D38FC2831A19E47D38DDEF2F1D2B121C72A0559BC9D834C4AD661646D
audcad_h1_12y_type1_type3_primary,AUDCAD,2019-01-02T06:00:00.000Z,SELL,TYPE3,0.02,UP,mt5_export_indicator_buffer,-4,06,6,2690,21AE14985D4668FE3F25BDCF5AAFF14A48795535C19DD7E9478FD155353D9529
audcad_h1_12y_type1_type3_primary,AUDCAD,2019-01-02T16:00:00.000Z,SELL,TYPE3,0.02,UP,mt5_export_indicator_buffer,-4,16,5,4720,6B541B2ED02DA23C32BEAC1C4C684F2C0E2D73FFBDA84FC5EFF676629EF2F189
audcad_h1_12y_type1_type3_primary,AUDCAD,2019-01-03T01:00:00.000Z,SELL,TYPE1,0.04,DOWN,mt5_export_indicator_buffer,-3,01,1,2973,9C2AA54A3BCA348FF4369F05CA48E11B4C9B49899CC3929DE9506F4162BFE211
audcad_h1_12y_type1_type3_primary,AUDCAD,2019-01-03T05:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,05,13,1792,D28B62B4D26BF0200E43662A38BB126912CD9A08C0AFCB1E4A79793CB8E61020
audcad_h1_12y_type1_type3_primary,AUDCAD,2019-01-04T20:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,20,6,3441,5B6DF1DE808B1E5AA190CB631B2B0E253D0FE66E32F1EC454F85981C44C78A45
audcad_h1_12y_type1_type3_primary,AUDCAD,2019-01-09T13:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,13,6,3167,FD8AB8595133A524047D4B515BD2AD94E2C972A4BFD99D688087000E3B2BD922
audcad_h1_12y_type1_type3_primary,AUDCAD,2019-01-10T08:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,08,7,1481,9EF0931CF5D554544049259D98F81C348F202772B96892B8853B48BB17DC99DC
audcad_h1_12y_type1_type3_primary,AUDCAD,2019-01-10T17:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,17,4,4847,BAA0B534644E6105C0AEF5745C193DF4CDDCCA87684A64BC83C3231982FFC02D
audcad_h1_12y_type1_type3_primary,AUDCAD,2019-01-15T05:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,05,7,1859,08BF6A60BDCCB31ABFC93A1EE48956DDF8B07D6B3B7CB300601E40F6FE3CD1E4
audcad_h1_12y_type1_type3_primary,AUDCAD,2019-01-17T22:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,22,1,3401,30A4446CDF2194FB9D498622F3BA58B803984207BE2F6AAABA93C72ED95A7E78
audcad_h1_12y_type1_type3_primary,AUDCAD,2019-01-21T10:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,10,7,1637,992C7CED1E37C7F3070281371517E2BBAB2E9A0705182E8EFD1EC3D76EF84758
audcad_h1_12y_type1_type3_primary,AUDCAD,2019-01-22T17:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,17,3,4617,98804B57633593A7D10629AD8C202F4F04943E287F88C14DEF7FE839A17265D2
audcad_h1_12y_type1_type3_primary,AUDCAD,2019-01-23T02:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,02,8,2505,84FC139B9FD2ACBCF8FBE9FC6210C300BAF200CFC6111AA656372323C05BB06E
audcad_h1_12y_type1_type3_primary,AUDCAD,2019-01-25T14:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,14,3,2124,273737EF1DCB5FB1E1BF4E896CECBD450DADBC968346E2EEF829065E1242F0D1
audcad_h1_12y_type1_type3_primary,AUDCAD,2019-01-28T04:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,04,5,1351,42E4023D2BB7245C18830750D4F043C55CD9B331BD6A6ADA5AEBC29EB2B2FCC8
audcad_h1_12y_type1_type3_primary,AUDCAD,2019-01-30T05:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,05,8,1870,3EB8DDECF70560C46654A1F619B2F4F542973BF7BA1D523F11FFE96C7352A5D4
audcad_h1_12y_type1_type3_primary,AUDCAD,2019-01-31T12:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,12,5,3583,E41DFC435B97C66B9698A9A4DACEE20A93227DDA9D9CE27471D718D96D68AB98
audcad_h1_12y_type1_type3_primary,AUDCAD,2019-02-01T10:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,10,3,2708,9A63AB5E7664AFF58F530F0D32EF556B4D4D9C0F2B960EB350A570A7B613F61F
audcad_h1_12y_type1_type3_primary,AUDCAD,2019-02-04T16:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,16,1,3248,210F5DA88C0519640F9D91B2BFB614BB93F98292FFDBEE43328712C47201E817
audcad_h1_12y_type1_type3_primary,AUDCAD,2019-02-05T07:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,07,6,1933,CD7FA58F4AE50DDC9E979E7DED7A715F0B7508BE45A513ABDA5B2CDB41A63ADD
audcad_h1_12y_type1_type3_primary,AUDCAD,2019-02-08T01:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,01,5,1349,51AD7E61C8EC2280902CBC09A756F5E17574225F869A8CDF184B1771DE7BB72A
audcad_h1_12y_type1_type3_primary,AUDCAD,2019-02-08T11:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,11,4,2220,C4275F36733A41FFFA8365C0478A966E23E18C09CDFB5E11AA6C47CDB7FC0EE6
audcad_h1_12y_type1_type3_primary,AUDCAD,2019-02-12T04:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,04,2,3237,8026BCB16806CBAD2A336981D8DE10E1D8E9B3FAAF2BFF47241B0FA1290C74C3
audcad_h1_12y_type1_type3_primary,AUDCAD,2019-02-13T07:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,07,4,1700,865952FA9D14A207408068F6C0B27B0B8036A56E09E52A8C2932FE51F2222C64
audcad_h1_12y_type1_type3_primary,AUDCAD,2019-02-14T03:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,03,3,2710,1288E31CBDD3C05C435F309B527C7B27AD9BED68DA1725A044342206305B69C8
audcad_h1_12y_type1_type3_primary,AUDCAD,2019-02-18T04:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,04,4,2857,D7A38E74EEA86719DBFA932673D51189160FFB9E683B8E6874FCA286B3F73A89
audcad_h1_12y_type1_type3_primary,AUDCAD,2019-02-18T23:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,23,15,1033,AFDEA59915F7251E5AC9EC168D053CAE207C4C80829B6B3F5730736D4708D2A7
audcad_h1_12y_type1_type3_primary,AUDCAD,2019-02-20T20:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,20,4,1948,511CEC3C3BD28A2E3E9480F7534AF703BB3B2C81BC6DAACADC09663B910417A9
audcad_h1_12y_type1_type3_primary,AUDCAD,2019-02-21T23:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,23,1,1245,812E03C20C8042D58AE7B698A24827E023C96E353B94387D5970E3206182A1DD
audcad_h1_12y_type1_type3_primary,AUDCAD,2019-02-22T16:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,16,2,3420,42EE92A68A616A041CD6F32EEA4A87768A1CDBE81BF2F4DE4C6C0205AD66C772
audcad_h1_12y_type1_type3_primary,AUDCAD,2019-02-25T13:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,13,4,2142,07FE597F2A52D9748CF346A218A39830E4712C56565B6C67EF156C32B0D5B2BB
audcad_h1_12y_type1_type3_primary,AUDCAD,2019-02-25T18:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,18,3,3298,1135D0653C8301157F0B0661FDBA8D422708E30485E04449932D126333B1FB95
audcad_h1_12y_type1_type3_primary,AUDCAD,2019-03-01T02:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,02,4,1649,A38B9B0D03ECB397129B8E8BD21B35B26B95F7184EBFAD8B2DDDF2267CFE9361
audcad_h1_12y_type1_type3_primary,AUDCAD,2019-03-01T15:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,15,0,4904,4C77562390451E1EA467525FD314313F241DA730B63F70BE46D61474DD56EDE2
audcad_h1_12y_type1_type3_primary,AUDCAD,2019-03-01T22:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,22,4,2392,E84195FF64332ADBDFF6E6D6A2E0CCBC3FF47DFA3D2C7683921541D589F41B58
audcad_h1_12y_type1_type3_primary,AUDCAD,2019-03-04T15:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,15,2,2700,51679E1739F8ED6DCB00AF989421E6DCABD4AA816BCB04F22454129F9B84173A
audcad_h1_12y_type1_type3_primary,AUDCAD,2019-03-05T12:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,12,5,1867,D62D5602953D2CA07986080C5419FF7B2EF3ECB54484B5FEAA0F09B8ECA310FA
audcad_h1_12y_type1_type3_primary,AUDCAD,2019-03-05T22:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,22,4,1412,F4D26AA0C3C3F62E2774041999ED5B38614660368ED93282ACEBB0715573FDC7
audcad_h1_12y_type1_type3_primary,AUDCAD,2019-03-07T05:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,05,6,1463,CD06FCE8B681FACA5CAEC40BF43C260543C5606291C366E6239EE740479301B5
audcad_h1_12y_type1_type3_primary,AUDCAD,2019-03-08T14:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,14,5,2520,1757AB33FAEC28B37047BEE3EE8F9FA806FA1C0F856416623CA6A70117415693
audcad_h1_12y_type1_type3_primary,AUDCAD,2019-03-11T03:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,03,8,1626,3B2E10EDF12880A9B2C39C63C4C59422386292B01B1FC4D64DAD71015A88F291
audcad_h1_12y_type1_type3_primary,AUDCAD,2019-03-12T13:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,13,5,1999,DF3488F9C0458EC119F6230F2BF9DE06CC562B19F85A8721424DF0D7CF382C49
audcad_h1_12y_type1_type3_primary,AUDCAD,2019-03-14T21:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,21,5,2369,AA6054A172FE23CC73699D1A6ACC3EE680A48AC4A8276AD6BAD8C00566CCBCED
audcad_h1_12y_type1_type3_primary,AUDCAD,2019-03-15T18:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,18,5,3211,32D43F58CF9D4D37FD94EB1BD25D5D9E33E0E89C15BF0F16CA32701CE24CB9E0
audcad_h1_12y_type1_type3_primary,AUDCAD,2019-03-18T04:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,04,5,1484,1F32608A16802055367FB0F1508CB85F57A7E017155E9366D934524DF96DFE06
audcad_h1_12y_type1_type3_primary,AUDCAD,2019-03-18T21:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,21,5,1646,A7E24D3A4A19EE4623E20784E10498F073C0DE9901FEA67711D6410F07967296
audcad_h1_12y_type1_type3_primary,AUDCAD,2019-03-20T02:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,02,5,911,66E72EB41D979DDCC012228832E9C36B6DAC84DBB1C6E7A3ACACA0FF95FAC0A6
audcad_h1_12y_type1_type3_primary,AUDCAD,2019-03-20T08:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,08,6,1254,064FB72CAE856FED95B759FE1FD1B0618708EF3377E4BAE26F24D70AA94E6A30
audcad_h1_12y_type1_type3_primary,AUDCAD,2019-03-22T16:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,16,0,4892,FA96C5D22A87EA82E105EA6C0524178B65B0DDA845F867AAB00A61108C77F8CA
audcad_h1_12y_type1_type3_primary,AUDCAD,2019-03-25T12:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,12,3,3390,591C281A51872D5AEB5A423CBA0B7EA89B76B939D79FFD22A55D3C79FE28DE49
audcad_h1_12y_type1_type3_primary,AUDCAD,2019-03-26T11:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,11,6,2888,C56130363D9F54F55240616A509CE96564E95D5014139486BC1B0479B1BBF864
audcad_h1_12y_type1_type3_primary,AUDCAD,2019-03-28T09:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,09,7,1543,DA4DF169939F00298792DFA6B3F38660B99A2E6D33D262DC8E699C7930D2AEE8
audcad_h1_12y_type1_type3_primary,AUDCAD,2019-03-29T04:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,04,0,1864,F8BF3D528B5AB92419D56CEDE1D94B26D95937A6FE3C3681641AD539C7784FD4
audcad_h1_12y_type1_type3_primary,AUDCAD,2019-04-01T11:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,11,2,2692,EC2E9EE0D0EF85BACB5003A4F321444F9E45784D76116D298B635602B22A8235
audcad_h1_12y_type1_type3_primary,AUDCAD,2019-04-03T13:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,13,5,2177,EFE78F4FE5AFB3FED8F1AD2D2285017CB8D6FC676D11C774666C00D9F4E1965D
audcad_h1_12y_type1_type3_primary,AUDCAD,2019-04-04T05:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,05,4,1554,F2AB44C9A282974267BDF6218597CC6439B25474A2F6463479B9361E18FE105F
audcad_h1_12y_type1_type3_primary,AUDCAD,2019-04-04T20:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,20,3,1923,3F28BA67B55DD42F484516820880E0AF51EE9DE7C2A980F5C64BD60B570062B3
audcad_h1_12y_type1_type3_primary,AUDCAD,2019-04-05T22:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,22,6,1386,21AD7A8E87D59FAB1ACC4D435F72CB8DC7BC36DBB50384397882FD72C25DBCED
audcad_h1_12y_type1_type3_primary,AUDCAD,2019-04-09T06:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,06,5,1056,88462FF34B5936F9427F0B88B54E27C312D1CC9E3216F2D0DC6BF47DDB91CB3A
audcad_h1_12y_type1_type3_primary,AUDCAD,2019-04-10T02:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,02,8,645,0AFDAD8A38F42B4008C7E61F647064C1C217453402FDB6078AB7E9CF6690D4B2
audcad_h1_12y_type1_type3_primary,AUDCAD,2019-04-10T09:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,09,5,2441,1D776E3DA47B325AF5E3C949A5E5B0FAAAAFE65B257515537A85BA7421921435
audcad_h1_12y_type1_type3_primary,AUDCAD,2019-04-11T01:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,01,5,709,664FCC14BE18015AA42E8CCE31C7FC706A8D45F42F5297B99DEEFD09D3F164A2
audcad_h1_12y_type1_type3_primary,AUDCAD,2019-04-12T17:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,17,4,4270,243FA0A5FBE1F0B95C483E5DFF7623C4F0E1EF8BFD58697486183A0778F906E3
audcad_h1_12y_type1_type3_primary,AUDCAD,2019-04-15T20:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,20,4,1294,2AF0667943D5886B48F9ABDFC6334C171EDCA8B1AB238EAE0B7F9B9779EB79C9
audcad_h1_12y_type1_type3_primary,AUDCAD,2019-04-24T11:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,11,5,2714,E4CAC932828674D0DB959458FD40CD97F3379ED2BD7422A2EC7FEE5C0390CD29
audcad_h1_12y_type1_type3_primary,AUDCAD,2019-04-25T02:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,02,7,629,5EAA2F588E33236AA79234C1F0926E12E98B2163AF0A6CE8D019AD38FF444FD3
audcad_h1_12y_type1_type3_primary,AUDCAD,2019-04-26T02:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,02,8,970,EF0F2E0F97FF4B19F9C4B96A8F1BF60DA9E68D3972763DA45CC0A1E2C8D0EB30
audcad_h1_12y_type1_type3_primary,AUDCAD,2019-04-26T11:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,11,3,2431,A70285E8DA2158DF79286F7F7FB73F5689B2B9C4F338FBA4759C284A95BD8061
audcad_h1_12y_type1_type3_primary,AUDCAD,2019-05-03T09:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,09,6,2228,1D2158A797FE3A925611558E89141CFA9D710EB4F3D12D45655373F3B928D9C5
audcad_h1_12y_type1_type3_primary,AUDCAD,2019-05-03T21:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,21,5,1620,1153A5E6FD97589CF691F06443F021827DB6648CA0C743DEE067D38B956FDDEE
audcad_h1_12y_type1_type3_primary,AUDCAD,2019-05-06T10:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,10,4,3302,1B9DD862B3FE3B8E099BF2ABD0F0DA4D6912BB8049CD7FC55090DF8D9F58E7D9
audcad_h1_12y_type1_type3_primary,AUDCAD,2019-05-22T08:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,08,5,1653,041A907F02E62D9C03A77180F87A9868E0755D424BC8D50B6935760FCD19098F
