row_key,week_open_utc,pair,candidate_b_side,trigger_side,candidate_b_alignment,candidate_b_contra_alignment,session_id,session_label,range_start_utc,range_end_utc,entry_start_utc,entry_end_utc,session_range_adr,entry_path_efficiency,entry_range_adr,path_efficiency_week,range_ratio_pair,efficiency_bucket,range_floor_adr,range_condition_pass,range_expansion_bucket,geometry_regime,geometry_harvestable_candidate,grid_quantum_adr,signal_adr_brick,adaptive_spacing_formula_id,adaptive_spacing_raw_adr,adaptive_spacing_adr,adaptive_spacing_range_floor_adr,adaptive_range_condition_pass,adaptive_signal_adr_brick,adaptive_spacing_tradability_pass,sweep_timestamp_utc,rejection_timestamp_utc,displacement_timestamp_utc,sweep_depth_adr,sweep_required_adr,displacement_body_adr,displacement_required_adr,sweep_to_entry_bars,signal_form,bb_sweep_context,family_alignment_context,base_currency_strength,quote_currency_strength,content_hash
2022-01-31T00:00:00.000Z|USDCHF|ny|2022-02-03|LONG|2022-02-03T15:50:00.000Z|2022-02-03T15:50:00.000Z,2022-01-31T00:00:00.000Z,USDCHF,LONG,LONG,1,-1,ny|2022-02-03,NY,2022-02-03T00:00:00.000Z,2022-02-03T13:00:00.000Z,2022-02-03T13:00:00.000Z,2022-02-03T21:00:00.000Z,0.75587,0.009705,0.826035,0.012508,0.961687,low,0.6,true,normal,harvestable_chop_candidate,true,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.251957,0.251957,0.75587,true,0.062989,,2022-02-03T15:50:00.000Z,2022-02-03T15:50:00.000Z,2022-02-03T15:50:00.000Z,0.051029,0.05,0.105248,0.05,0,1_BAR,false,-1.21371,-1.21371,-0.408693,537EE492DF368A9EBF49AEF5FAA0ECA478F55B0B187F631F03315AA24E0DF045
2022-01-31T00:00:00.000Z|USDJPY|ny|2022-01-31|LONG|2022-01-31T15:46:00.000Z|2022-01-31T15:47:00.000Z,2022-01-31T00:00:00.000Z,USDJPY,LONG,LONG,1,-1,ny|2022-01-31,NY,2022-01-31T00:00:00.000Z,2022-01-31T13:00:00.000Z,2022-01-31T13:00:00.000Z,2022-01-31T21:00:00.000Z,0.377066,0.070084,0.854479,0.00338,0.769472,low,0.6,false,compressed,dead_chop_cost_churn,false,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.125689,0.2,0.6,false,0.05,,2022-01-31T15:46:00.000Z,2022-01-31T15:47:00.000Z,2022-01-31T15:47:00.000Z,0.051694,0.05,0.063858,0.05,1,2_BAR,false,-1.21371,-1.21371,-0.983388,8A277BD06A9C8C381AF442E4DCDFA18EADB44DAA31DA9BE7403CCD0956877C18
2022-01-31T00:00:00.000Z|USDJPY|ny|2022-02-02|LONG|2022-02-02T13:18:00.000Z|2022-02-02T13:19:00.000Z,2022-01-31T00:00:00.000Z,USDJPY,LONG,LONG,1,-1,ny|2022-02-02,NY,2022-02-02T00:00:00.000Z,2022-02-02T13:00:00.000Z,2022-02-02T13:00:00.000Z,2022-02-02T21:00:00.000Z,0.842316,0.057266,0.471332,0.00338,0.769472,low,0.6,true,compressed,harvestable_chop_candidate,true,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.280772,0.280772,0.842316,true,0.070193,,2022-02-02T13:18:00.000Z,2022-02-02T13:19:00.000Z,2022-02-02T13:19:00.000Z,0.076021,0.05,0.094266,0.05,1,2_BAR,true,-1.21371,-1.21371,-0.983388,60007ECA69AE79785BF8CCF055EEF43A11E174A4A472B54F4F6BBD16DCEF5D83
2022-01-31T00:00:00.000Z|USDJPY|ny|2022-02-02|LONG|2022-02-02T13:19:00.000Z|2022-02-02T13:19:00.000Z,2022-01-31T00:00:00.000Z,USDJPY,LONG,LONG,1,-1,ny|2022-02-02,NY,2022-02-02T00:00:00.000Z,2022-02-02T13:00:00.000Z,2022-02-02T13:00:00.000Z,2022-02-02T21:00:00.000Z,0.842316,0.057266,0.471332,0.00338,0.769472,low,0.6,true,compressed,harvestable_chop_candidate,true,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.280772,0.280772,0.842316,true,0.070193,,2022-02-02T13:19:00.000Z,2022-02-02T13:19:00.000Z,2022-02-02T13:19:00.000Z,0.057776,0.05,0.094266,0.05,0,1_BAR,false,-1.21371,-1.21371,-0.983388,98E181B4132E1793A193B00DCE8A27C7FD4C88E79B107D03B78FD501AF5D8C6E
2022-01-31T00:00:00.000Z|USDJPY|ny|2022-02-02|LONG|2022-02-02T13:22:00.000Z|2022-02-02T13:23:00.000Z,2022-01-31T00:00:00.000Z,USDJPY,LONG,LONG,1,-1,ny|2022-02-02,NY,2022-02-02T00:00:00.000Z,2022-02-02T13:00:00.000Z,2022-02-02T13:00:00.000Z,2022-02-02T21:00:00.000Z,0.842316,0.057266,0.471332,0.00338,0.769472,low,0.6,true,compressed,harvestable_chop_candidate,true,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.280772,0.280772,0.842316,true,0.070193,,2022-02-02T13:22:00.000Z,2022-02-02T13:23:00.000Z,2022-02-02T13:23:00.000Z,0.059296,0.05,0.077541,0.05,1,2_BAR,false,-1.21371,-1.21371,-0.983388,4BD55D690F05E1F9BA5F752F5F67D79949D8C71476BD25CA69EADF3567EA1950
2022-01-31T00:00:00.000Z|USDJPY|asia_london|2022-02-04|SHORT|2022-02-04T00:56:00.000Z|2022-02-04T00:56:00.000Z,2022-01-31T00:00:00.000Z,USDJPY,LONG,SHORT,-1,1,asia_london|2022-02-04,ASIA_LONDON,2022-02-03T13:00:00.000Z,2022-02-03T21:00:00.000Z,2022-02-04T00:00:00.000Z,2022-02-04T13:00:00.000Z,0.337534,0.008621,0.576241,0.00338,0.769472,low,0.6,false,compressed,dead_chop_cost_churn,false,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.112511,0.2,0.6,false,0.05,,2022-02-04T00:56:00.000Z,2022-02-04T00:56:00.000Z,2022-02-04T00:56:00.000Z,0.060817,0.05,0.054735,0.05,0,1_BAR,false,-0.983388,-1.21371,-0.983388,7E4A1FD1596CD4787704DA948563A1E5D46621532E0E91C5EC7B726A27D185F1
2022-02-07T00:00:00.000Z|AUDCHF|ny|2022-02-07|SHORT|2022-02-07T14:56:00.000Z|2022-02-07T14:57:00.000Z,2022-02-07T00:00:00.000Z,AUDCHF,LONG,SHORT,-1,1,ny|2022-02-07,NY,2022-02-07T00:00:00.000Z,2022-02-07T13:00:00.000Z,2022-02-07T13:00:00.000Z,2022-02-07T21:00:00.000Z,0.578962,0.042366,0.448342,0.021053,1.024504,low,0.6,false,normal,dead_chop_cost_churn,false,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.192987,0.2,0.6,false,0.05,,2022-02-07T14:56:00.000Z,2022-02-07T14:57:00.000Z,2022-02-07T14:57:00.000Z,0.077665,0.05,0.054719,0.05,1,2_BAR,true,-1.42392,1.42392,-0.511174,20B613F1F94C5F6DB2F3267F78DAD783D7EA2FFB09CF3AC010934CFFA1DA1E63
2022-02-07T00:00:00.000Z|AUDCHF|ny|2022-02-07|SHORT|2022-02-07T14:57:00.000Z|2022-02-07T14:57:00.000Z,2022-02-07T00:00:00.000Z,AUDCHF,LONG,SHORT,-1,1,ny|2022-02-07,NY,2022-02-07T00:00:00.000Z,2022-02-07T13:00:00.000Z,2022-02-07T13:00:00.000Z,2022-02-07T21:00:00.000Z,0.578962,0.042366,0.448342,0.021053,1.024504,low,0.6,false,normal,dead_chop_cost_churn,false,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.192987,0.2,0.6,false,0.05,,2022-02-07T14:57:00.000Z,2022-02-07T14:57:00.000Z,2022-02-07T14:57:00.000Z,0.052954,0.05,0.054719,0.05,0,1_BAR,false,-1.42392,1.42392,-0.511174,6681BD5771B9A34B879C478A4292DAE1DF19B1C1870650BF2E9CF15048671041
2022-02-07T00:00:00.000Z|AUDJPY|ny|2022-02-11|SHORT|2022-02-11T14:58:00.000Z|2022-02-11T14:59:00.000Z,2022-02-07T00:00:00.000Z,AUDJPY,LONG,SHORT,-1,1,ny|2022-02-11,NY,2022-02-11T00:00:00.000Z,2022-02-11T13:00:00.000Z,2022-02-11T13:00:00.000Z,2022-02-11T21:00:00.000Z,0.696005,0.08086,0.362063,0.025824,1.069317,low,0.6,true,normal,harvestable_chop_candidate,true,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.232002,0.232002,0.696005,true,0.058,,2022-02-11T14:58:00.000Z,2022-02-11T14:59:00.000Z,2022-02-11T14:59:00.000Z,0.063273,0.05,0.0539,0.05,1,2_BAR,false,-1.42392,1.42392,-1.248497,9380E7253BD686A5F00F003F88B2C11F5B3EF2B6C49584FB681752331FF76204
2022-02-07T00:00:00.000Z|AUDNZD|asia_london|2022-02-09|SHORT|2022-02-09T07:57:00.000Z|2022-02-09T07:58:00.000Z,2022-02-07T00:00:00.000Z,AUDNZD,SHORT,SHORT,1,-1,asia_london|2022-02-09,ASIA_LONDON,2022-02-08T13:00:00.000Z,2022-02-08T21:00:00.000Z,2022-02-09T00:00:00.000Z,2022-02-09T13:00:00.000Z,0.443867,0.017913,0.631124,0.006288,0.97682,low,0.6,false,normal,dead_chop_cost_churn,false,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.147956,0.2,0.6,false,0.05,,2022-02-09T07:57:00.000Z,2022-02-09T07:58:00.000Z,2022-02-09T07:58:00.000Z,0.058951,0.05,0.062419,0.05,1,2_BAR,false,-1.42392,1.42392,1.066171,10905BE5596E912043F59D1DEB0D6081F73F05BA3F5B9C97048207BB4E0F0B4D
2022-02-07T00:00:00.000Z|AUDNZD|ny|2022-02-10|SHORT|2022-02-10T13:47:00.000Z|2022-02-10T13:48:00.000Z,2022-02-07T00:00:00.000Z,AUDNZD,SHORT,SHORT,1,-1,ny|2022-02-10,NY,2022-02-10T00:00:00.000Z,2022-02-10T13:00:00.000Z,2022-02-10T13:00:00.000Z,2022-02-10T21:00:00.000Z,0.499351,0.007896,0.806243,0.006288,0.97682,low,0.6,false,normal,dead_chop_cost_churn,false,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.16645,0.2,0.6,false,0.05,,2022-02-10T13:47:00.000Z,2022-02-10T13:48:00.000Z,2022-02-10T13:48:00.000Z,0.083225,0.05,0.055483,0.05,1,2_BAR,true,-1.42392,1.42392,1.066171,6F2ECF3E7C4D641D5354A98E43B7848BC7C374892BAD7411E6EA74BD98ACB7E1
2022-02-07T00:00:00.000Z|AUDNZD|ny|2022-02-10|SHORT|2022-02-10T13:48:00.000Z|2022-02-10T13:48:00.000Z,2022-02-07T00:00:00.000Z,AUDNZD,SHORT,SHORT,1,-1,ny|2022-02-10,NY,2022-02-10T00:00:00.000Z,2022-02-10T13:00:00.000Z,2022-02-10T13:00:00.000Z,2022-02-10T21:00:00.000Z,0.499351,0.007896,0.806243,0.006288,0.97682,low,0.6,false,normal,dead_chop_cost_churn,false,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.16645,0.2,0.6,false,0.05,,2022-02-10T13:48:00.000Z,2022-02-10T13:48:00.000Z,2022-02-10T13:48:00.000Z,0.065886,0.05,0.055483,0.05,0,1_BAR,false,-1.42392,1.42392,1.066171,7B004FE4E015686A84C3C9DBB64C791D4BCF5841891E6CAA0B9DEDD5FA7BFFA5
2022-02-07T00:00:00.000Z|AUDUSD|ny|2022-02-10|LONG|2022-02-10T13:38:00.000Z|2022-02-10T13:40:00.000Z,2022-02-07T00:00:00.000Z,AUDUSD,LONG,LONG,1,-1,ny|2022-02-10,NY,2022-02-10T00:00:00.000Z,2022-02-10T13:00:00.000Z,2022-02-10T13:00:00.000Z,2022-02-10T21:00:00.000Z,0.558974,0.038181,1.326912,0.019244,0.928359,low,0.6,false,normal,dead_chop_cost_churn,false,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.186325,0.2,0.6,false,0.05,,2022-02-10T13:38:00.000Z,2022-02-10T13:39:00.000Z,2022-02-10T13:40:00.000Z,0.113624,0.05,0.113624,0.05,2,2_BAR,false,0.341703,1.42392,-0.341703,78B0A6CBB0E2DD965D04DEE2C370DD332CDA5F3C7CEE971E9C46BE4894CA0042
2022-02-07T00:00:00.000Z|AUDUSD|ny|2022-02-10|LONG|2022-02-10T14:12:00.000Z|2022-02-10T14:13:00.000Z,2022-02-07T00:00:00.000Z,AUDUSD,LONG,LONG,1,-1,ny|2022-02-10,NY,2022-02-10T00:00:00.000Z,2022-02-10T13:00:00.000Z,2022-02-10T13:00:00.000Z,2022-02-10T21:00:00.000Z,0.558974,0.038181,1.326912,0.019244,0.928359,low,0.6,false,normal,dead_chop_cost_churn,false,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.186325,0.2,0.6,false,0.05,,2022-02-10T14:12:00.000Z,2022-02-10T14:13:00.000Z,2022-02-10T14:13:00.000Z,0.065301,0.05,0.053547,0.05,1,2_BAR,false,0.341703,1.42392,-0.341703,E04256AE0107920DF7F055B5306F8F7B4AD2FF2DD17B6652D60505406016F37A
2022-02-07T00:00:00.000Z|AUDUSD|ny|2022-02-10|LONG|2022-02-10T20:51:00.000Z|2022-02-10T20:52:00.000Z,2022-02-07T00:00:00.000Z,AUDUSD,LONG,LONG,1,-1,ny|2022-02-10,NY,2022-02-10T00:00:00.000Z,2022-02-10T13:00:00.000Z,2022-02-10T13:00:00.000Z,2022-02-10T21:00:00.000Z,0.558974,0.038181,1.326912,0.019244,0.928359,low,0.6,false,normal,dead_chop_cost_churn,false,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.186325,0.2,0.6,false,0.05,,2022-02-10T20:51:00.000Z,2022-02-10T20:52:00.000Z,2022-02-10T20:52:00.000Z,0.060077,0.05,0.062689,0.05,1,2_BAR,true,0.341703,1.42392,-0.341703,1291E65D123158B9C9D6BE1BB472957E8A090570B2FD8E660475ADCFC7647857
2022-02-07T00:00:00.000Z|CADCHF|ny|2022-02-10|SHORT|2022-02-10T13:58:00.000Z|2022-02-10T13:59:00.000Z,2022-02-07T00:00:00.000Z,CADCHF,LONG,SHORT,-1,1,ny|2022-02-10,NY,2022-02-10T00:00:00.000Z,2022-02-10T13:00:00.000Z,2022-02-10T13:00:00.000Z,2022-02-10T21:00:00.000Z,0.369323,0.017039,0.821791,0.009559,0.867225,low,0.6,false,compressed,dead_chop_cost_churn,false,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.123108,0.2,0.6,false,0.05,,2022-02-10T13:58:00.000Z,2022-02-10T13:59:00.000Z,2022-02-10T13:59:00.000Z,0.073478,0.05,0.073478,0.05,1,2_BAR,false,-0.511174,0.215833,-0.511174,19E2BDAEDB3797FBE5B6529ACADD34321989212CF4C517829F10083335CF4598
2022-02-07T00:00:00.000Z|CADCHF|ny|2022-02-10|SHORT|2022-02-10T13:59:00.000Z|2022-02-10T13:59:00.000Z,2022-02-07T00:00:00.000Z,CADCHF,LONG,SHORT,-1,1,ny|2022-02-10,NY,2022-02-10T00:00:00.000Z,2022-02-10T13:00:00.000Z,2022-02-10T13:00:00.000Z,2022-02-10T21:00:00.000Z,0.369323,0.017039,0.821791,0.009559,0.867225,low,0.6,false,compressed,dead_chop_cost_churn,false,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.123108,0.2,0.6,false,0.05,,2022-02-10T13:59:00.000Z,2022-02-10T13:59:00.000Z,2022-02-10T13:59:00.000Z,0.075412,0.05,0.073478,0.05,0,1_BAR,false,-0.511174,0.215833,-0.511174,0E1F62ADA5D74E8582A7E31DE754E7CF8CDE2C04E0ACC2F234BF3EA4FA9166C1
2022-02-07T00:00:00.000Z|CADCHF|ny|2022-02-11|SHORT|2022-02-11T15:57:00.000Z|2022-02-11T15:58:00.000Z,2022-02-07T00:00:00.000Z,CADCHF,LONG,SHORT,-1,1,ny|2022-02-11,NY,2022-02-11T00:00:00.000Z,2022-02-11T13:00:00.000Z,2022-02-11T13:00:00.000Z,2022-02-11T21:00:00.000Z,0.572354,0.066811,0.475673,0.009559,0.867225,low,0.6,false,compressed,dead_chop_cost_churn,false,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.190785,0.2,0.6,false,0.05,,2022-02-11T15:57:00.000Z,2022-02-11T15:58:00.000Z,2022-02-11T15:58:00.000Z,0.077345,0.05,0.096681,0.05,1,2_BAR,false,-0.511174,0.215833,-0.511174,283074EFE53F9C128BCEC3D3C78BAE8E40B5975371283B094ADDB796C35F8265
2022-02-07T00:00:00.000Z|CADCHF|ny|2022-02-11|SHORT|2022-02-11T15:58:00.000Z|2022-02-11T15:58:00.000Z,2022-02-07T00:00:00.000Z,CADCHF,LONG,SHORT,-1,1,ny|2022-02-11,NY,2022-02-11T00:00:00.000Z,2022-02-11T13:00:00.000Z,2022-02-11T13:00:00.000Z,2022-02-11T21:00:00.000Z,0.572354,0.066811,0.475673,0.009559,0.867225,low,0.6,false,compressed,dead_chop_cost_churn,false,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.190785,0.2,0.6,false,0.05,,2022-02-11T15:58:00.000Z,2022-02-11T15:58:00.000Z,2022-02-11T15:58:00.000Z,0.083146,0.05,0.096681,0.05,0,1_BAR,false,-0.511174,0.215833,-0.511174,3950EB9177509163E27EDDC38A5718C69BE6D224D2A258CB0AC3D1029CD25530
2022-02-07T00:00:00.000Z|CADJPY|ny|2022-02-07|SHORT|2022-02-07T16:17:00.000Z|2022-02-07T16:18:00.000Z,2022-02-07T00:00:00.000Z,CADJPY,LONG,SHORT,-1,1,ny|2022-02-07,NY,2022-02-07T00:00:00.000Z,2022-02-07T13:00:00.000Z,2022-02-07T13:00:00.000Z,2022-02-07T21:00:00.000Z,0.620874,0.090074,0.693263,0.016856,0.922598,low,0.6,true,normal,harvestable_chop_candidate,true,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.206958,0.206958,0.620874,true,0.05174,,2022-02-07T16:17:00.000Z,2022-02-07T16:18:00.000Z,2022-02-07T16:18:00.000Z,0.065429,0.05,0.054292,0.05,1,2_BAR,false,-1.248497,0.215833,-1.248497,E61715C080C92F59931F395E292B094237D9BE76D51014DA30AF1FA477D90584
2022-02-07T00:00:00.000Z|CADJPY|ny|2022-02-07|SHORT|2022-02-07T16:18:00.000Z|2022-02-07T16:18:00.000Z,2022-02-07T00:00:00.000Z,CADJPY,LONG,SHORT,-1,1,ny|2022-02-07,NY,2022-02-07T00:00:00.000Z,2022-02-07T13:00:00.000Z,2022-02-07T13:00:00.000Z,2022-02-07T21:00:00.000Z,0.620874,0.090074,0.693263,0.016856,0.922598,low,0.6,true,normal,harvestable_chop_candidate,true,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.206958,0.206958,0.620874,true,0.05174,,2022-02-07T16:18:00.000Z,2022-02-07T16:18:00.000Z,2022-02-07T16:18:00.000Z,0.054292,0.05,0.054292,0.05,0,1_BAR,false,-1.248497,0.215833,-1.248497,5A3563163B430B623410BCD3A19551691F3A4FBEC0AB812B69A9697717B40F01
2022-02-07T00:00:00.000Z|CADJPY|ny|2022-02-10|SHORT|2022-02-10T14:21:00.000Z|2022-02-10T14:22:00.000Z,2022-02-07T00:00:00.000Z,CADJPY,LONG,SHORT,-1,1,ny|2022-02-10,NY,2022-02-10T00:00:00.000Z,2022-02-10T13:00:00.000Z,2022-02-10T13:00:00.000Z,2022-02-10T21:00:00.000Z,0.619482,0.022099,0.818552,0.016856,0.922598,low,0.6,true,normal,harvestable_chop_candidate,true,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.206494,0.206494,0.619482,true,0.051624,,2022-02-10T14:21:00.000Z,2022-02-10T14:22:00.000Z,2022-02-10T14:22:00.000Z,0.089094,0.05,0.116936,0.05,1,2_BAR,true,-1.248497,0.215833,-1.248497,E96502F188D923B3CAD9DF6402D26F010BB9852AF0EC316242408887195509BA
2022-02-07T00:00:00.000Z|CADJPY|ny|2022-02-10|SHORT|2022-02-10T14:22:00.000Z|2022-02-10T14:22:00.000Z,2022-02-07T00:00:00.000Z,CADJPY,LONG,SHORT,-1,1,ny|2022-02-10,NY,2022-02-10T00:00:00.000Z,2022-02-10T13:00:00.000Z,2022-02-10T13:00:00.000Z,2022-02-10T21:00:00.000Z,0.619482,0.022099,0.818552,0.016856,0.922598,low,0.6,true,normal,harvestable_chop_candidate,true,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.206494,0.206494,0.619482,true,0.051624,,2022-02-10T14:22:00.000Z,2022-02-10T14:22:00.000Z,2022-02-10T14:22:00.000Z,0.058468,0.05,0.116936,0.05,0,1_BAR,false,-1.248497,0.215833,-1.248497,A14CDF6A50D6D4D7ACE64E8D3740AA95B7564B9AC195AC39BDE5604036141B4B
2022-02-07T00:00:00.000Z|CHFJPY|ny|2022-02-10|SHORT|2022-02-10T16:13:00.000Z|2022-02-10T16:15:00.000Z,2022-02-07T00:00:00.000Z,CHFJPY,LONG,SHORT,-1,1,ny|2022-02-10,NY,2022-02-10T00:00:00.000Z,2022-02-10T13:00:00.000Z,2022-02-10T13:00:00.000Z,2022-02-10T21:00:00.000Z,0.829669,0.009042,0.845147,0.009877,1.084031,low,0.6,true,normal,harvestable_chop_candidate,true,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.276556,0.276556,0.829669,true,0.069139,,2022-02-10T16:13:00.000Z,2022-02-10T16:14:00.000Z,2022-02-10T16:15:00.000Z,0.088229,0.05,0.054176,0.05,2,2_BAR,true,-1.248497,-0.511174,-1.248497,4B002F87AA7000A693B2F15A30BBF1BD2B8ABD28833ED1D3553457E8E9F5C4C1
2022-02-07T00:00:00.000Z|CHFJPY|ny|2022-02-10|SHORT|2022-02-10T16:14:00.000Z|2022-02-10T16:15:00.000Z,2022-02-07T00:00:00.000Z,CHFJPY,LONG,SHORT,-1,1,ny|2022-02-10,NY,2022-02-10T00:00:00.000Z,2022-02-10T13:00:00.000Z,2022-02-10T13:00:00.000Z,2022-02-10T21:00:00.000Z,0.829669,0.009042,0.845147,0.009877,1.084031,low,0.6,true,normal,harvestable_chop_candidate,true,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.276556,0.276556,0.829669,true,0.069139,,2022-02-10T16:14:00.000Z,2022-02-10T16:14:00.000Z,2022-02-10T16:15:00.000Z,0.054176,0.05,0.054176,0.05,1,1_BAR,true,-1.248497,-0.511174,-1.248497,D805B449F7440ADAFD2ED835D569FC8FCF9CB3DAE899651A6328177B5FC867B1
2022-02-07T00:00:00.000Z|CHFJPY|ny|2022-02-10|SHORT|2022-02-10T17:46:00.000Z|2022-02-10T17:47:00.000Z,2022-02-07T00:00:00.000Z,CHFJPY,LONG,SHORT,-1,1,ny|2022-02-10,NY,2022-02-10T00:00:00.000Z,2022-02-10T13:00:00.000Z,2022-02-10T13:00:00.000Z,2022-02-10T21:00:00.000Z,0.829669,0.009042,0.845147,0.009877,1.084031,low,0.6,true,normal,harvestable_chop_candidate,true,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.276556,0.276556,0.829669,true,0.069139,,2022-02-10T17:46:00.000Z,2022-02-10T17:47:00.000Z,2022-02-10T17:47:00.000Z,0.082038,0.05,0.077394,0.05,1,2_BAR,false,-1.248497,-0.511174,-1.248497,4F5482DC4D2CD463263E9A0E9641312D7497B81FDE4604B74E693C9F2B9E848A
2022-02-07T00:00:00.000Z|CHFJPY|ny|2022-02-10|SHORT|2022-02-10T17:47:00.000Z|2022-02-10T17:47:00.000Z,2022-02-07T00:00:00.000Z,CHFJPY,LONG,SHORT,-1,1,ny|2022-02-10,NY,2022-02-10T00:00:00.000Z,2022-02-10T13:00:00.000Z,2022-02-10T13:00:00.000Z,2022-02-10T21:00:00.000Z,0.829669,0.009042,0.845147,0.009877,1.084031,low,0.6,true,normal,harvestable_chop_candidate,true,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.276556,0.276556,0.829669,true,0.069139,,2022-02-10T17:47:00.000Z,2022-02-10T17:47:00.000Z,2022-02-10T17:47:00.000Z,0.060367,0.05,0.077394,0.05,0,1_BAR,false,-1.248497,-0.511174,-1.248497,EB7AA331DAD2F9AFB8F745889AA85CB4F557639903C83D517F5BE1A8D2DA7868
2022-02-07T00:00:00.000Z|CHFJPY|asia_london|2022-02-11|LONG|2022-02-11T07:00:00.000Z|2022-02-11T07:01:00.000Z,2022-02-07T00:00:00.000Z,CHFJPY,LONG,LONG,1,-1,asia_london|2022-02-11,ASIA_LONDON,2022-02-10T13:00:00.000Z,2022-02-10T21:00:00.000Z,2022-02-11T00:00:00.000Z,2022-02-11T13:00:00.000Z,0.845147,0.01536,0.804902,0.009877,1.084031,low,0.6,true,normal,harvestable_chop_candidate,true,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.281716,0.281716,0.845147,true,0.070429,,2022-02-11T07:00:00.000Z,2022-02-11T07:01:00.000Z,2022-02-11T07:01:00.000Z,0.071203,0.05,0.055724,0.05,1,2_BAR,false,-0.511174,-0.511174,-1.248497,EF3E00D3A698CD69F3F4673669E2B033AA815377B0C43490344A92E64FAB6462
2022-02-07T00:00:00.000Z|CHFJPY|asia_london|2022-02-11|LONG|2022-02-11T07:01:00.000Z|2022-02-11T07:01:00.000Z,2022-02-07T00:00:00.000Z,CHFJPY,LONG,LONG,1,-1,asia_london|2022-02-11,ASIA_LONDON,2022-02-10T13:00:00.000Z,2022-02-10T21:00:00.000Z,2022-02-11T00:00:00.000Z,2022-02-11T13:00:00.000Z,0.845147,0.01536,0.804902,0.009877,1.084031,low,0.6,true,normal,harvestable_chop_candidate,true,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.281716,0.281716,0.845147,true,0.070429,,2022-02-11T07:01:00.000Z,2022-02-11T07:01:00.000Z,2022-02-11T07:01:00.000Z,0.065012,0.05,0.055724,0.05,0,1_BAR,false,-0.511174,-0.511174,-1.248497,88C94DA054841293BECDEE51BBBEA1F1BBDD683EFA408607B29544BC257A7AE7
2022-02-07T00:00:00.000Z|EURAUD|ny|2022-02-07|LONG|2022-02-07T15:48:00.000Z|2022-02-07T15:49:00.000Z,2022-02-07T00:00:00.000Z,EURAUD,LONG,LONG,1,-1,ny|2022-02-07,NY,2022-02-07T00:00:00.000Z,2022-02-07T13:00:00.000Z,2022-02-07T13:00:00.000Z,2022-02-07T21:00:00.000Z,0.67857,0.061048,0.488596,0.028079,1.308935,low,0.6,true,expanded,harvestable_chop_candidate,true,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.22619,0.22619,0.67857,true,0.056547,,2022-02-07T15:48:00.000Z,2022-02-07T15:49:00.000Z,2022-02-07T15:49:00.000Z,0.057252,0.05,0.083276,0.05,1,2_BAR,false,-1.42392,-1.088094,1.42392,5C717980939F9427A6C1B0CF7F8658191E03F0730220C56E2E9B882340D11D01
2022-02-07T00:00:00.000Z|EURAUD|ny|2022-02-10|LONG|2022-02-10T17:46:00.000Z|2022-02-10T17:46:00.000Z,2022-02-07T00:00:00.000Z,EURAUD,LONG,LONG,1,-1,ny|2022-02-10,NY,2022-02-10T00:00:00.000Z,2022-02-10T13:00:00.000Z,2022-02-10T13:00:00.000Z,2022-02-10T21:00:00.000Z,0.519825,0.052377,0.954422,0.028079,1.308935,low,0.6,false,expanded,dead_chop_cost_churn,false,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.173275,0.2,0.6,false,0.05,,2022-02-10T17:46:00.000Z,2022-02-10T17:46:00.000Z,2022-02-10T17:46:00.000Z,0.070915,0.05,0.087179,0.05,0,1_BAR,false,-1.42392,-1.088094,1.42392,F4773D895DEB9FBFA2F81AC99FAC7DAFD2F9074D842B1F139F23283F0DB73106
