row_key,week_open_utc,pair,candidate_b_side,session_id,session_label,range_start_utc,range_end_utc,entry_start_utc,entry_end_utc,session_range_adr,entry_path_efficiency,entry_range_adr,range_ratio_pair,efficiency_bucket,range_floor_adr,range_condition_pass,range_expansion_bucket,geometry_regime,geometry_harvestable_candidate,adaptive_spacing_formula_id,adaptive_spacing_raw_adr,adaptive_spacing_adr,adaptive_spacing_range_floor_adr,adaptive_range_condition_pass,adaptive_signal_adr_brick,adaptive_spacing_tradability_pass,trigger_candidates,long_trigger_candidates,short_trigger_candidates,content_hash
2022-01-24T00:00:00.000Z|CADCHF|ny|2022-01-26,2022-01-24T00:00:00.000Z,CADCHF,LONG,ny|2022-01-26,NY,2022-01-26T00:00:00.000Z,2022-01-26T13:00:00.000Z,2022-01-26T13:00:00.000Z,2022-01-26T21:00:00.000Z,1.135221,0.055663,0.941038,1.054906,low,0.6,true,normal,harvestable_chop_candidate,true,gate90d_range_box_slots_cost_clamped_v0,0.378407,0.3,0.9,true,0.075,,0,0,0,1FCBFBD3C40E1EA4120441AAA59BAA1E557C93856227527585312D00A1DD5B33
2022-01-24T00:00:00.000Z|CADCHF|asia_london|2022-01-27,2022-01-24T00:00:00.000Z,CADCHF,LONG,asia_london|2022-01-27,ASIA_LONDON,2022-01-26T13:00:00.000Z,2022-01-26T21:00:00.000Z,2022-01-27T00:00:00.000Z,2022-01-27T13:00:00.000Z,0.941038,0.0491,1.269655,1.054906,low,0.6,true,normal,harvestable_chop_candidate,true,gate90d_range_box_slots_cost_clamped_v0,0.313679,0.3,0.9,true,0.075,,1,1,0,79DD3E819F87C245E7AB94AB4FBA84C2727C5B7FF38BA4F8D198581A39B79D3D
2022-01-24T00:00:00.000Z|CADCHF|ny|2022-01-27,2022-01-24T00:00:00.000Z,CADCHF,LONG,ny|2022-01-27,NY,2022-01-27T00:00:00.000Z,2022-01-27T13:00:00.000Z,2022-01-27T13:00:00.000Z,2022-01-27T21:00:00.000Z,1.269655,0.046921,0.989584,1.054906,low,0.6,true,normal,harvestable_chop_candidate,true,gate90d_range_box_slots_cost_clamped_v0,0.423218,0.3,0.9,true,0.075,,0,0,0,4669A7503DE765E1AC9E3E634262100E293A99E8E840C14F80D0288DABCEF439
2022-01-24T00:00:00.000Z|CADCHF|asia_london|2022-01-28,2022-01-24T00:00:00.000Z,CADCHF,LONG,asia_london|2022-01-28,ASIA_LONDON,2022-01-27T13:00:00.000Z,2022-01-27T21:00:00.000Z,2022-01-28T00:00:00.000Z,2022-01-28T13:00:00.000Z,0.989584,0.020326,0.73752,1.054906,low,0.6,true,normal,harvestable_chop_candidate,true,gate90d_range_box_slots_cost_clamped_v0,0.329861,0.3,0.9,true,0.075,,0,0,0,7918635871D6AAF06B048F060A8DE247377957F60F917F8013BAF628856BDA82
2022-01-24T00:00:00.000Z|CADCHF|ny|2022-01-28,2022-01-24T00:00:00.000Z,CADCHF,LONG,ny|2022-01-28,NY,2022-01-28T00:00:00.000Z,2022-01-28T13:00:00.000Z,2022-01-28T13:00:00.000Z,2022-01-28T21:00:00.000Z,0.73752,0.03377,0.407036,1.054906,low,0.6,true,normal,harvestable_chop_candidate,true,gate90d_range_box_slots_cost_clamped_v0,0.24584,0.24584,0.73752,true,0.06146,,0,0,0,9EC126A1C12D1C2883E70EBD55842935D613A12BB924D3A2004439D2E29665CD
2022-01-24T00:00:00.000Z|CADJPY|ny|2022-01-24,2022-01-24T00:00:00.000Z,CADJPY,LONG,ny|2022-01-24,NY,2022-01-24T00:00:00.000Z,2022-01-24T13:00:00.000Z,2022-01-24T13:00:00.000Z,2022-01-24T21:00:00.000Z,0.991967,0.004107,0.883431,0.974171,low,0.6,true,normal,harvestable_chop_candidate,true,gate90d_range_box_slots_cost_clamped_v0,0.330656,0.3,0.9,true,0.075,,3,3,0,31A5E0105DC047AD77B3A5BA6B4149F27D19F55B6FE956229F4A939979307025
2022-01-24T00:00:00.000Z|CADJPY|asia_london|2022-01-25,2022-01-24T00:00:00.000Z,CADJPY,LONG,asia_london|2022-01-25,ASIA_LONDON,2022-01-24T13:00:00.000Z,2022-01-24T21:00:00.000Z,2022-01-25T00:00:00.000Z,2022-01-25T13:00:00.000Z,0.883431,0.011416,0.744606,0.974171,low,0.6,true,normal,harvestable_chop_candidate,true,gate90d_range_box_slots_cost_clamped_v0,0.294477,0.294477,0.883431,true,0.073619,,1,0,1,3861DAA06016DE9A8F01E0B96F8BB7CFC1C89E77A055E780FEC9D9B3B1D4B23C
2022-01-24T00:00:00.000Z|CADJPY|ny|2022-01-25,2022-01-24T00:00:00.000Z,CADJPY,LONG,ny|2022-01-25,NY,2022-01-25T00:00:00.000Z,2022-01-25T13:00:00.000Z,2022-01-25T13:00:00.000Z,2022-01-25T21:00:00.000Z,0.744606,0.009469,0.772371,0.974171,low,0.6,true,normal,harvestable_chop_candidate,true,gate90d_range_box_slots_cost_clamped_v0,0.248202,0.248202,0.744606,true,0.06205,,0,0,0,350457E1769E1935B9D98A90C8A11C8305F327207AD27A551D503F0DCF82FF5D
2022-01-24T00:00:00.000Z|CADJPY|asia_london|2022-01-26,2022-01-24T00:00:00.000Z,CADJPY,LONG,asia_london|2022-01-26,ASIA_LONDON,2022-01-25T13:00:00.000Z,2022-01-25T21:00:00.000Z,2022-01-26T00:00:00.000Z,2022-01-26T13:00:00.000Z,0.772371,0.087336,1.063903,0.974171,low,0.6,true,normal,harvestable_chop_candidate,true,gate90d_range_box_slots_cost_clamped_v0,0.257457,0.257457,0.772371,true,0.064364,,0,0,0,07C379EE5D3F36403D86D0143B7359E7B7DA00F32C1E1EECA7523A39422FA869
2022-01-24T00:00:00.000Z|CADJPY|ny|2022-01-26,2022-01-24T00:00:00.000Z,CADJPY,LONG,ny|2022-01-26,NY,2022-01-26T00:00:00.000Z,2022-01-26T13:00:00.000Z,2022-01-26T13:00:00.000Z,2022-01-26T21:00:00.000Z,1.063903,0.049604,1.042449,0.974171,low,0.6,true,normal,harvestable_chop_candidate,true,gate90d_range_box_slots_cost_clamped_v0,0.354634,0.3,0.9,true,0.075,,2,0,2,90594D8EE75C387E56AF304D7451F219A7DD77FB51432BA73A921FA4A559AAB7
2022-01-24T00:00:00.000Z|CADJPY|asia_london|2022-01-27,2022-01-24T00:00:00.000Z,CADJPY,LONG,asia_london|2022-01-27,ASIA_LONDON,2022-01-26T13:00:00.000Z,2022-01-26T21:00:00.000Z,2022-01-27T00:00:00.000Z,2022-01-27T13:00:00.000Z,1.042449,0.01879,0.997015,0.974171,low,0.6,true,normal,harvestable_chop_candidate,true,gate90d_range_box_slots_cost_clamped_v0,0.347483,0.3,0.9,true,0.075,,2,2,0,C11045BA1A96FF5A2207B0DC9C5F0EB9365B4F8F622E83108DE92D9E5B30BC1D
2022-01-24T00:00:00.000Z|CADJPY|ny|2022-01-27,2022-01-24T00:00:00.000Z,CADJPY,LONG,ny|2022-01-27,NY,2022-01-27T00:00:00.000Z,2022-01-27T13:00:00.000Z,2022-01-27T13:00:00.000Z,2022-01-27T21:00:00.000Z,0.997015,0.042645,1.000801,0.974171,low,0.6,true,normal,harvestable_chop_candidate,true,gate90d_range_box_slots_cost_clamped_v0,0.332338,0.3,0.9,true,0.075,,2,0,2,2C84858FA11764DE87D7053533F56C17D065BC072D4456FD17AF5BA8FE0689BF
2022-01-24T00:00:00.000Z|CADJPY|asia_london|2022-01-28,2022-01-24T00:00:00.000Z,CADJPY,LONG,asia_london|2022-01-28,ASIA_LONDON,2022-01-27T13:00:00.000Z,2022-01-27T21:00:00.000Z,2022-01-28T00:00:00.000Z,2022-01-28T13:00:00.000Z,1.000801,0.011188,0.62976,0.974171,low,0.6,true,normal,harvestable_chop_candidate,true,gate90d_range_box_slots_cost_clamped_v0,0.3336,0.3,0.9,true,0.075,,0,0,0,B8AF570CA4AEDF37A41FA3B894363882DC42B2A9AE98AD429FBE5F765B6C6FEE
2022-01-24T00:00:00.000Z|CADJPY|ny|2022-01-28,2022-01-24T00:00:00.000Z,CADJPY,LONG,ny|2022-01-28,NY,2022-01-28T00:00:00.000Z,2022-01-28T13:00:00.000Z,2022-01-28T13:00:00.000Z,2022-01-28T21:00:00.000Z,0.62976,0.059453,0.517438,0.974171,low,0.6,true,normal,harvestable_chop_candidate,true,gate90d_range_box_slots_cost_clamped_v0,0.20992,0.20992,0.62976,true,0.05248,,0,0,0,505C6E18075BDC32F2C3C86D09121FF00F9FBBF685150323F9C773003700E28B
2022-01-24T00:00:00.000Z|CHFJPY|ny|2022-01-24,2022-01-24T00:00:00.000Z,CHFJPY,LONG,ny|2022-01-24,NY,2022-01-24T00:00:00.000Z,2022-01-24T13:00:00.000Z,2022-01-24T13:00:00.000Z,2022-01-24T21:00:00.000Z,0.569133,0.024285,0.650841,1.012489,low,0.6,false,normal,dead_chop_cost_churn,false,gate90d_range_box_slots_cost_clamped_v0,0.189711,0.2,0.6,false,0.05,,8,8,0,397CC00F6C97369473D9D85C719439A7177B9AB7260465683562FA4FBD3DE2F6
2022-01-24T00:00:00.000Z|CHFJPY|asia_london|2022-01-25,2022-01-24T00:00:00.000Z,CHFJPY,LONG,asia_london|2022-01-25,ASIA_LONDON,2022-01-24T13:00:00.000Z,2022-01-24T21:00:00.000Z,2022-01-25T00:00:00.000Z,2022-01-25T13:00:00.000Z,0.650841,0.086906,1.235471,1.012489,low,0.6,true,normal,harvestable_chop_candidate,true,gate90d_range_box_slots_cost_clamped_v0,0.216947,0.216947,0.650841,true,0.054237,,0,0,0,4D3FAF03F9F53BCA0C09C9B67CAC824B2F623C3D671B2C7609225644B86B0E12
2022-01-24T00:00:00.000Z|CHFJPY|ny|2022-01-25,2022-01-24T00:00:00.000Z,CHFJPY,LONG,ny|2022-01-25,NY,2022-01-25T00:00:00.000Z,2022-01-25T13:00:00.000Z,2022-01-25T13:00:00.000Z,2022-01-25T21:00:00.000Z,1.235471,0.015796,0.42685,1.012489,low,0.6,true,normal,harvestable_chop_candidate,true,gate90d_range_box_slots_cost_clamped_v0,0.411824,0.3,0.9,true,0.075,,0,0,0,3DE2E3A9F0ED3439F087258A698C5F8A796699A30F686B11C58C8657889361AB
2022-01-24T00:00:00.000Z|CHFJPY|asia_london|2022-01-26,2022-01-24T00:00:00.000Z,CHFJPY,LONG,asia_london|2022-01-26,ASIA_LONDON,2022-01-25T13:00:00.000Z,2022-01-25T21:00:00.000Z,2022-01-26T00:00:00.000Z,2022-01-26T13:00:00.000Z,0.42685,0.004596,0.425441,1.012489,low,0.6,false,normal,dead_chop_cost_churn,false,gate90d_range_box_slots_cost_clamped_v0,0.142283,0.2,0.6,false,0.05,,0,0,0,F9950B56AC5846A984325F649542B9B95C3431D179D4AC3A2C535AACE28E5BED
2022-01-24T00:00:00.000Z|CHFJPY|ny|2022-01-26,2022-01-24T00:00:00.000Z,CHFJPY,LONG,ny|2022-01-26,NY,2022-01-26T00:00:00.000Z,2022-01-26T13:00:00.000Z,2022-01-26T13:00:00.000Z,2022-01-26T21:00:00.000Z,0.425441,0.002276,0.746635,1.012489,low,0.6,false,normal,dead_chop_cost_churn,false,gate90d_range_box_slots_cost_clamped_v0,0.141814,0.2,0.6,false,0.05,,4,2,2,0DE82C4CD9B61089398F4A3252EE9D6DA025C919FF1CB49D23E31BBD4573E206
2022-01-24T00:00:00.000Z|CHFJPY|asia_london|2022-01-27,2022-01-24T00:00:00.000Z,CHFJPY,LONG,asia_london|2022-01-27,ASIA_LONDON,2022-01-26T13:00:00.000Z,2022-01-26T21:00:00.000Z,2022-01-27T00:00:00.000Z,2022-01-27T13:00:00.000Z,0.746635,0.034678,0.636753,1.012489,low,0.6,true,normal,harvestable_chop_candidate,true,gate90d_range_box_slots_cost_clamped_v0,0.248878,0.248878,0.746635,true,0.06222,,0,0,0,A7A424721F509315C4B638E976A7737BE8F236588D3EDC27340BAFDA0BBCDA6B
2022-01-24T00:00:00.000Z|CHFJPY|ny|2022-01-27,2022-01-24T00:00:00.000Z,CHFJPY,LONG,ny|2022-01-27,NY,2022-01-27T00:00:00.000Z,2022-01-27T13:00:00.000Z,2022-01-27T13:00:00.000Z,2022-01-27T21:00:00.000Z,0.636753,0.003558,0.608579,1.012489,low,0.6,true,normal,harvestable_chop_candidate,true,gate90d_range_box_slots_cost_clamped_v0,0.212251,0.212251,0.636753,true,0.053063,,0,0,0,B5E6E981E5CE03FD18A9840B6395AEB5D4A421D0287738B632BE674DDA0DE090
2022-01-24T00:00:00.000Z|CHFJPY|asia_london|2022-01-28,2022-01-24T00:00:00.000Z,CHFJPY,LONG,asia_london|2022-01-28,ASIA_LONDON,2022-01-27T13:00:00.000Z,2022-01-27T21:00:00.000Z,2022-01-28T00:00:00.000Z,2022-01-28T13:00:00.000Z,0.608579,0.008761,0.47193,1.012489,low,0.6,true,normal,harvestable_chop_candidate,true,gate90d_range_box_slots_cost_clamped_v0,0.20286,0.20286,0.608579,true,0.050715,,2,0,2,EADF257A087B7F40DB895090062DDFD86A09463BAB0AB334EF92A71021E918E1
2022-01-24T00:00:00.000Z|CHFJPY|ny|2022-01-28,2022-01-24T00:00:00.000Z,CHFJPY,LONG,ny|2022-01-28,NY,2022-01-28T00:00:00.000Z,2022-01-28T13:00:00.000Z,2022-01-28T13:00:00.000Z,2022-01-28T21:00:00.000Z,0.47193,0.050772,0.394449,1.012489,low,0.6,false,normal,dead_chop_cost_churn,false,gate90d_range_box_slots_cost_clamped_v0,0.15731,0.2,0.6,false,0.05,,2,2,0,D80C14DACB42EB7F624C5CA6A21565BEF43AE03832BAE2AAA6DC584CB69B284F
2022-01-24T00:00:00.000Z|EURAUD|ny|2022-01-24,2022-01-24T00:00:00.000Z,EURAUD,LONG,ny|2022-01-24,NY,2022-01-24T00:00:00.000Z,2022-01-24T13:00:00.000Z,2022-01-24T13:00:00.000Z,2022-01-24T21:00:00.000Z,0.991325,0.007392,0.93722,1.256125,low,0.6,true,expanded,harvestable_chop_candidate,true,gate90d_range_box_slots_cost_clamped_v0,0.330442,0.3,0.9,true,0.075,,3,0,3,51C90A0C7FCA0839085B0603800B88D13217270F8C0F4BAE4F2CEBFEC2D6733A
2022-01-24T00:00:00.000Z|EURAUD|asia_london|2022-01-25,2022-01-24T00:00:00.000Z,EURAUD,LONG,asia_london|2022-01-25,ASIA_LONDON,2022-01-24T13:00:00.000Z,2022-01-24T21:00:00.000Z,2022-01-25T00:00:00.000Z,2022-01-25T13:00:00.000Z,0.93722,0.01036,0.804578,1.256125,low,0.6,true,expanded,harvestable_chop_candidate,true,gate90d_range_box_slots_cost_clamped_v0,0.312407,0.3,0.9,true,0.075,,1,1,0,C5A544C8AB022DE9BF5360E09029C4AA23AD3DFE7ABF4BC39F452C87332E6DB3
2022-01-24T00:00:00.000Z|EURAUD|ny|2022-01-25,2022-01-24T00:00:00.000Z,EURAUD,LONG,ny|2022-01-25,NY,2022-01-25T00:00:00.000Z,2022-01-25T13:00:00.000Z,2022-01-25T13:00:00.000Z,2022-01-25T21:00:00.000Z,0.804578,0.018197,0.614342,1.256125,low,0.6,true,expanded,harvestable_chop_candidate,true,gate90d_range_box_slots_cost_clamped_v0,0.268193,0.268193,0.804578,true,0.067048,,0,0,0,EBA81BBCCC245B24ABC3BA581625C582817182E3AEFE8F00C2B2379CDBF89E97
2022-01-24T00:00:00.000Z|EURAUD|asia_london|2022-01-26,2022-01-24T00:00:00.000Z,EURAUD,LONG,asia_london|2022-01-26,ASIA_LONDON,2022-01-25T13:00:00.000Z,2022-01-25T21:00:00.000Z,2022-01-26T00:00:00.000Z,2022-01-26T13:00:00.000Z,0.614342,0.066434,0.808069,1.256125,low,0.6,true,expanded,harvestable_chop_candidate,true,gate90d_range_box_slots_cost_clamped_v0,0.204781,0.204781,0.614342,true,0.051195,,0,0,0,B489B7DB178BBE2F5DB584A3712BEDE1049FBAFBE2F48FE3735251455FB462C1
2022-01-24T00:00:00.000Z|EURAUD|ny|2022-01-26,2022-01-24T00:00:00.000Z,EURAUD,LONG,ny|2022-01-26,NY,2022-01-26T00:00:00.000Z,2022-01-26T13:00:00.000Z,2022-01-26T13:00:00.000Z,2022-01-26T21:00:00.000Z,0.808069,0.06365,1.11524,1.256125,low,0.6,true,expanded,harvestable_chop_candidate,true,gate90d_range_box_slots_cost_clamped_v0,0.269356,0.269356,0.808069,true,0.067339,,8,0,8,C7D9609253B78424A8D74D50F167088EE2A97032F80E87D940440E342405AB6A
2022-01-24T00:00:00.000Z|EURAUD|asia_london|2022-01-27,2022-01-24T00:00:00.000Z,EURAUD,LONG,asia_london|2022-01-27,ASIA_LONDON,2022-01-26T13:00:00.000Z,2022-01-26T21:00:00.000Z,2022-01-27T00:00:00.000Z,2022-01-27T13:00:00.000Z,1.11524,0.012226,1.068117,1.256125,low,0.6,true,expanded,harvestable_chop_candidate,true,gate90d_range_box_slots_cost_clamped_v0,0.371747,0.3,0.9,true,0.075,,0,0,0,92337257E58410AF1E2DDF39A6C591B2A12F55A69E5C6932E0E5B993E4012B41
2022-01-24T00:00:00.000Z|EURAUD|ny|2022-01-27,2022-01-24T00:00:00.000Z,EURAUD,LONG,ny|2022-01-27,NY,2022-01-27T00:00:00.000Z,2022-01-27T13:00:00.000Z,2022-01-27T13:00:00.000Z,2022-01-27T21:00:00.000Z,1.068117,0.0801,1.083825,1.256125,low,0.6,true,expanded,harvestable_chop_candidate,true,gate90d_range_box_slots_cost_clamped_v0,0.356039,0.3,0.9,true,0.075,,0,0,0,9CFEEE9ADD568E902EAB4938A8E586D440A4CCE9081D246CDCD0C7B7DCF7716C
2022-01-24T00:00:00.000Z|EURAUD|asia_london|2022-01-28,2022-01-24T00:00:00.000Z,EURAUD,LONG,asia_london|2022-01-28,ASIA_LONDON,2022-01-27T13:00:00.000Z,2022-01-27T21:00:00.000Z,2022-01-28T00:00:00.000Z,2022-01-28T13:00:00.000Z,1.083825,0.081768,1.265335,1.256125,low,0.6,true,expanded,harvestable_chop_candidate,true,gate90d_range_box_slots_cost_clamped_v0,0.361275,0.3,0.9,true,0.075,,0,0,0,F69B1123DF45D3AD76697A8E99B614F40407B40E730D7B78DD9A52B8A11FA4E6
2022-01-24T00:00:00.000Z|EURAUD|ny|2022-01-28,2022-01-24T00:00:00.000Z,EURAUD,LONG,ny|2022-01-28,NY,2022-01-28T00:00:00.000Z,2022-01-28T13:00:00.000Z,2022-01-28T13:00:00.000Z,2022-01-28T21:00:00.000Z,1.265335,0.003145,0.441558,1.256125,low,0.6,true,expanded,harvestable_chop_candidate,true,gate90d_range_box_slots_cost_clamped_v0,0.421778,0.3,0.9,true,0.075,,0,0,0,7073C8FE7E2DC853AC8F3DE7346E721241EA20244538CE550D3AE8F09B6E5F32
2022-01-24T00:00:00.000Z|EURCAD|ny|2022-01-24,2022-01-24T00:00:00.000Z,EURCAD,LONG,ny|2022-01-24,NY,2022-01-24T00:00:00.000Z,2022-01-24T13:00:00.000Z,2022-01-24T13:00:00.000Z,2022-01-24T21:00:00.000Z,0.690508,0.042409,1.207873,1.205282,low,0.6,true,expanded,harvestable_chop_candidate,true,gate90d_range_box_slots_cost_clamped_v0,0.230169,0.230169,0.690508,true,0.057542,,0,0,0,B005AB96FE7AEA3DC2EC858E9DA9185ED8E2D0462D85B1CCD08221DA57DEA4BF
2022-01-24T00:00:00.000Z|EURCAD|asia_london|2022-01-25,2022-01-24T00:00:00.000Z,EURCAD,LONG,asia_london|2022-01-25,ASIA_LONDON,2022-01-24T13:00:00.000Z,2022-01-24T21:00:00.000Z,2022-01-25T00:00:00.000Z,2022-01-25T13:00:00.000Z,1.207873,0.0432,0.794189,1.205282,low,0.6,true,expanded,harvestable_chop_candidate,true,gate90d_range_box_slots_cost_clamped_v0,0.402624,0.3,0.9,true,0.075,,0,0,0,8BE4A4DDD4896FFFC4F348A711F24B1DC94583FF60811143DAE301E26B74C060
2022-01-24T00:00:00.000Z|EURCAD|ny|2022-01-25,2022-01-24T00:00:00.000Z,EURCAD,LONG,ny|2022-01-25,NY,2022-01-25T00:00:00.000Z,2022-01-25T13:00:00.000Z,2022-01-25T13:00:00.000Z,2022-01-25T21:00:00.000Z,0.794189,0.019449,0.584755,1.205282,low,0.6,true,expanded,harvestable_chop_candidate,true,gate90d_range_box_slots_cost_clamped_v0,0.26473,0.26473,0.794189,true,0.066182,,2,2,0,1D6807634E2F7970E9DCCC9282F749FE75F31D391F8D5A1A9BBD08543793EA76
2022-01-24T00:00:00.000Z|EURCAD|asia_london|2022-01-26,2022-01-24T00:00:00.000Z,EURCAD,LONG,asia_london|2022-01-26,ASIA_LONDON,2022-01-25T13:00:00.000Z,2022-01-25T21:00:00.000Z,2022-01-26T00:00:00.000Z,2022-01-26T13:00:00.000Z,0.584755,0.111224,1.171584,1.205282,low,0.6,false,expanded,dead_chop_cost_churn,false,gate90d_range_box_slots_cost_clamped_v0,0.194918,0.2,0.6,false,0.05,,0,0,0,6C467218421F767A2F1B0D9D07D7F36787685D425CD9DCDDD6D8B3B73C7FD032
2022-01-24T00:00:00.000Z|EURCAD|ny|2022-01-26,2022-01-24T00:00:00.000Z,EURCAD,LONG,ny|2022-01-26,NY,2022-01-26T00:00:00.000Z,2022-01-26T13:00:00.000Z,2022-01-26T13:00:00.000Z,2022-01-26T21:00:00.000Z,1.171584,0.063367,1.017101,1.205282,low,0.6,true,expanded,harvestable_chop_candidate,true,gate90d_range_box_slots_cost_clamped_v0,0.390528,0.3,0.9,true,0.075,,0,0,0,BDFAC9FD0BF7B6BC2B6219AFDB3885A19DBCD15CAE17E75FCA7A5F679A1DA67D
2022-01-24T00:00:00.000Z|EURCAD|asia_london|2022-01-27,2022-01-24T00:00:00.000Z,EURCAD,LONG,asia_london|2022-01-27,ASIA_LONDON,2022-01-26T13:00:00.000Z,2022-01-26T21:00:00.000Z,2022-01-27T00:00:00.000Z,2022-01-27T13:00:00.000Z,1.017101,0.054189,1.193357,1.205282,low,0.6,true,expanded,harvestable_chop_candidate,true,gate90d_range_box_slots_cost_clamped_v0,0.339034,0.3,0.9,true,0.075,,0,0,0,FCE6767ACE8A5BA5E5A6D4ACD6DEB9EB11B0BA22491D0C7949DEF654DE2F20B6
2022-01-24T00:00:00.000Z|EURCAD|ny|2022-01-27,2022-01-24T00:00:00.000Z,EURCAD,LONG,ny|2022-01-27,NY,2022-01-27T00:00:00.000Z,2022-01-27T13:00:00.000Z,2022-01-27T13:00:00.000Z,2022-01-27T21:00:00.000Z,1.193357,0.038726,0.908237,1.205282,low,0.6,true,expanded,harvestable_chop_candidate,true,gate90d_range_box_slots_cost_clamped_v0,0.397786,0.3,0.9,true,0.075,,1,1,0,2506E705BFF99E049922BAD61FB8BC8E95D14714FD43C734740F1EF46ECAF6A1
2022-01-24T00:00:00.000Z|EURCAD|asia_london|2022-01-28,2022-01-24T00:00:00.000Z,EURCAD,LONG,asia_london|2022-01-28,ASIA_LONDON,2022-01-27T13:00:00.000Z,2022-01-27T21:00:00.000Z,2022-01-28T00:00:00.000Z,2022-01-28T13:00:00.000Z,0.908237,0.028908,0.770342,1.205282,low,0.6,true,expanded,harvestable_chop_candidate,true,gate90d_range_box_slots_cost_clamped_v0,0.302746,0.3,0.9,true,0.075,,0,0,0,5883148606DA81AC1B38316E507E6848FDF900D0A1860353F5FDBCE1A038D927
2022-01-24T00:00:00.000Z|EURCAD|ny|2022-01-28,2022-01-24T00:00:00.000Z,EURCAD,LONG,ny|2022-01-28,NY,2022-01-28T00:00:00.000Z,2022-01-28T13:00:00.000Z,2022-01-28T13:00:00.000Z,2022-01-28T21:00:00.000Z,0.770342,0.052798,0.462413,1.205282,low,0.6,true,expanded,harvestable_chop_candidate,true,gate90d_range_box_slots_cost_clamped_v0,0.256781,0.256781,0.770342,true,0.064195,,0,0,0,09C34626459E59ECEB3B9E06C03077415FE1D4AB9980DB81D78919127F1D5C61
2022-01-24T00:00:00.000Z|EURCHF|ny|2022-01-24,2022-01-24T00:00:00.000Z,EURCHF,LONG,ny|2022-01-24,NY,2022-01-24T00:00:00.000Z,2022-01-24T13:00:00.000Z,2022-01-24T13:00:00.000Z,2022-01-24T21:00:00.000Z,1.319214,0.152244,1.392504,1.053724,low,0.6,true,normal,harvestable_chop_candidate,true,gate90d_range_box_slots_cost_clamped_v0,0.439738,0.3,0.9,true,0.075,,0,0,0,10D8F4FD157658C6FD0709CBDDF22B81DB15A11DA67AF626237F586871D177FC
2022-01-24T00:00:00.000Z|EURCHF|asia_london|2022-01-25,2022-01-24T00:00:00.000Z,EURCHF,LONG,asia_london|2022-01-25,ASIA_LONDON,2022-01-24T13:00:00.000Z,2022-01-24T21:00:00.000Z,2022-01-25T00:00:00.000Z,2022-01-25T13:00:00.000Z,1.392504,0.029008,0.846377,1.053724,low,0.6,true,normal,harvestable_chop_candidate,true,gate90d_range_box_slots_cost_clamped_v0,0.464168,0.3,0.9,true,0.075,,0,0,0,B0770DAF77B099FB29F924175C95D0E07AD4507E7108F338E758F50D014F91EF
2022-01-24T00:00:00.000Z|EURCHF|ny|2022-01-25,2022-01-24T00:00:00.000Z,EURCHF,LONG,ny|2022-01-25,NY,2022-01-25T00:00:00.000Z,2022-01-25T13:00:00.000Z,2022-01-25T13:00:00.000Z,2022-01-25T21:00:00.000Z,0.846377,0.049067,0.874748,1.053724,low,0.6,true,normal,harvestable_chop_candidate,true,gate90d_range_box_slots_cost_clamped_v0,0.282126,0.282126,0.846377,true,0.070531,,1,1,0,BD483575412697AC2F42F21D79B423FEF2517A48C83151B05583B53520036B9D
2022-01-24T00:00:00.000Z|EURCHF|asia_london|2022-01-26,2022-01-24T00:00:00.000Z,EURCHF,LONG,asia_london|2022-01-26,ASIA_LONDON,2022-01-25T13:00:00.000Z,2022-01-25T21:00:00.000Z,2022-01-26T00:00:00.000Z,2022-01-26T13:00:00.000Z,0.874748,0.019901,0.510663,1.053724,low,0.6,true,normal,harvestable_chop_candidate,true,gate90d_range_box_slots_cost_clamped_v0,0.291583,0.291583,0.874748,true,0.072896,,0,0,0,7AA7D53CA75FDA45FB0F132C494A9B6CE7774049CC99AD8145CDB661DA1C7F82
2022-01-24T00:00:00.000Z|EURCHF|ny|2022-01-26,2022-01-24T00:00:00.000Z,EURCHF,LONG,ny|2022-01-26,NY,2022-01-26T00:00:00.000Z,2022-01-26T13:00:00.000Z,2022-01-26T13:00:00.000Z,2022-01-26T21:00:00.000Z,0.510663,0.013247,0.505936,1.053724,low,0.6,false,normal,dead_chop_cost_churn,false,gate90d_range_box_slots_cost_clamped_v0,0.170221,0.2,0.6,false,0.05,,1,0,1,0F035AAE1E518FEB6BB7C440970DDE31355505A48F2017687BA928776AEE9FB8
2022-01-24T00:00:00.000Z|EURCHF|asia_london|2022-01-27,2022-01-24T00:00:00.000Z,EURCHF,LONG,asia_london|2022-01-27,ASIA_LONDON,2022-01-26T13:00:00.000Z,2022-01-26T21:00:00.000Z,2022-01-27T00:00:00.000Z,2022-01-27T13:00:00.000Z,0.505936,0.000804,0.628872,1.053724,low,0.6,false,normal,dead_chop_cost_churn,false,gate90d_range_box_slots_cost_clamped_v0,0.168645,0.2,0.6,false,0.05,,0,0,0,ABDD7EEA099F6C13A8156ECFB2D15DF44A63692798DC02845BB952C0E5EDC310
2022-01-24T00:00:00.000Z|EURCHF|ny|2022-01-27,2022-01-24T00:00:00.000Z,EURCHF,LONG,ny|2022-01-27,NY,2022-01-27T00:00:00.000Z,2022-01-27T13:00:00.000Z,2022-01-27T13:00:00.000Z,2022-01-27T21:00:00.000Z,0.628872,0.027656,0.652514,1.053724,low,0.6,true,normal,harvestable_chop_candidate,true,gate90d_range_box_slots_cost_clamped_v0,0.209624,0.209624,0.628872,true,0.052406,,0,0,0,C0FED74BB714ACA23212D5A8B89B58EE2ED251FC329DC9626848EC2DF1CB9558
