variant_id,week_open_utc,closed_week_adr,open_unrealized_adr,equity_delta_adr,equity_snapshot_adr,reset_count_week,pair_net_flatten_count_week,fill_count_week,content_hash
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2023-07-23T23:00:00.000Z,46.681407,-5.106885,148.941297,11205.365107,112,37,376,945A95A641FF1B16F841656E62C077049B275A98D3B61A94B2DF6989CB3CF8DD
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2023-07-30T23:00:00.000Z,45.895588,-7.769987,43.232486,11248.597593,113,38,406,2A73380A9EB0C551B5BF7FB0602AE13E8D5D7158D9B514AF6A3E892B67F2EBE2
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2023-08-06T23:00:00.000Z,53.751896,-35.337501,26.184382,11274.781975,108,38,374,EBAB80AB5166AF8BF480013396AA03E466355A7192D1DE01FD6146B182AA11E1
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2023-08-13T23:00:00.000Z,52.963013,-22.071159,66.229355,11341.01133,115,43,376,34D796971AB23F97E19256964207008269A8632FDF9BB9E82F16CBF02EFC80BC
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2023-08-20T23:00:00.000Z,45.824981,0,67.89614,11408.90747,117,40,408,160F124AAB3435CF69581B9C968ECA1DA7B66D05DAFA9B87E9F67862A01608A6
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2023-08-27T23:00:00.000Z,53.544434,0,53.544434,11462.451904,124,51,402,6C95E78A9D5BB5E8CF578776794D7E8CB485F8A0C466A990416EA7BB1BEEB06A
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2023-09-03T23:00:00.000Z,44.758011,-2.602613,42.155398,11504.607302,118,37,416,767A2FCF33A972ABE6854CC04CB9C2AAEDBA5A158A80117EF3D4482DD08C35DA
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2023-09-10T23:00:00.000Z,48.957225,-33.792564,17.767274,11522.374576,111,42,382,629AA814391F35E768D330320DFEF3C234ECAC401C7320F404D02C619D90108F
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2023-09-17T23:00:00.000Z,48.94834,0,82.740904,11605.11548,114,39,373,1F7BA10B18AEBB2AE5F9D59C12CF738E0E0388D18E6FAF23E267EEDAD1619B00
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2023-09-24T23:00:00.000Z,46.104534,-19.447169,26.657365,11631.772845,113,40,376,949E27DF2B0A6374E892F712F4C3658A7FF54EED5636BB715E8EA6D125C1E167
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2023-10-01T23:00:00.000Z,44.094407,-6.210141,57.331435,11689.10428,114,35,467,E8DD98EB47750CE3CADED6545ABA4A3F62708B4CF6B4B4B13376F5172B39CEBF
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2023-10-08T23:00:00.000Z,44.911432,-13.055054,38.066519,11727.170799,105,35,345,6299B2CFC9FDAA16D2DDAE79114AF5D12758DF6136CEA68A639BCC7FC2F95C59
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2023-10-15T23:00:00.000Z,50.373802,-75.020115,-11.591259,11715.57954,102,35,400,87FDA709E68E06D725CA7A33776ED39B17B72AC18A3B41C467F9D84BAF898FC6
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2023-10-22T23:00:00.000Z,53.13376,-47.826964,80.326911,11795.906451,118,37,433,A34A559C0E0F7E4021C796DDD69EA299A1411BEC69A13FA06667C3217C1A4D74
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2023-10-29T23:00:00.000Z,47.461729,-53.102629,42.186064,11838.092515,110,39,401,7DE581F3E84E5ACD277CF13B16FB1156B047ABFE9D8068FC727075079F34997F
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2023-11-06T00:00:00.000Z,47.205349,-42.93298,57.374998,11895.467513,104,29,374,B059EA62A39DD937856C68EE7894DCD709338CEA2A814A11A0D8A34440FBFF94
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2023-11-13T00:00:00.000Z,55.234529,-59.689828,38.477681,11933.945194,122,36,509,208C9466C86487DCA2E52C65FDEFA5C443190C016492006807CC4D86811383DE
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2023-11-20T00:00:00.000Z,44.445845,-9.19817,94.937503,12028.882697,111,41,406,DFAF7659E95E050672CF5C27DA146668164F73EEBB880551F3460F85A472DEF9
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2023-11-27T00:00:00.000Z,41.984927,-26.079125,25.103972,12053.986669,106,36,405,F1F8358E3C260EE52729065B2E78A0F7BCB2D1D2E8AED2196FD03A77F748DD04
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2023-12-04T00:00:00.000Z,44.686034,-0.65852,70.106639,12124.093308,117,40,398,6621126AF94B6D3349A369FFE2D4E9486AF10542988A3055C713E10873776DA6
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2023-12-11T00:00:00.000Z,57.336659,-20.781745,37.213434,12161.306742,124,50,413,0F3AF31BFE44C7E24199AC6441ACC10165A962D9D1970ADB5F38EFFDC8DF55B5
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2023-12-18T00:00:00.000Z,47.12641,-7.407463,60.500692,12221.807434,116,40,384,D6E00E9DD41157895BFEE3A37DB26F14D8C45C11EA892C122524F8462CDD61DF
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2023-12-25T00:00:00.000Z,44.805717,-0.767047,51.446133,12273.253567,111,40,426,F068B400182EA79A5DD9B5151A7E71844B468B03BD270A037FFC814875A100DF
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2024-01-01T00:00:00.000Z,52.508455,-66.074521,-12.799019,12260.454548,112,36,447,AE2C247BC7ECBDFEE1FD8E160FFB565B8862FAF11FC0033D22EA4A2759A6EC98
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2024-01-08T00:00:00.000Z,48.047906,-2.325619,111.796808,12372.251356,109,42,346,989BB1FDBB7F9A90D40C8AD6246B6EFE6A6D56B8BC18D9F83229BF0C69B12E0C
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2024-01-15T00:00:00.000Z,61.105077,-125.711263,-62.280567,12309.970789,104,27,430,45276BD42DB8578E853885B1BFA4854840EAD3D316D67F08159524372DF8AF89
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2024-01-22T00:00:00.000Z,46.792961,0,172.504224,12482.475013,115,44,377,6CF44251818EE28C1A575F9EDCF902377A8D7563578CE123D783618F8F88AF3C
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2024-01-29T00:00:00.000Z,48.965939,-4.579378,44.386561,12526.861574,116,43,384,BCE47DBBB0DC1B2713C551B9CFCE0536E1471B4B48C75DD3B59E449102807CF0
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2024-02-05T00:00:00.000Z,49.550424,-55.223194,-1.093392,12525.768182,103,34,387,CFBD14C95C795619E4623801F387A0070AE9480E36209D73778C42F13A36A331
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2024-02-12T00:00:00.000Z,50.358264,-1.714259,103.867199,12629.635381,114,41,409,917680E128510C6D9D2AF2AD7811C22E6F3BFC625EDC2F7BBF50FFB37FA5475E
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2024-02-19T00:00:00.000Z,45.898622,-20.578459,27.034422,12656.669803,105,35,391,6E12338340ADDF936AC5DD7FF04B07BACD542CB79A1126B1EF4D592966B3D754
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2024-02-26T00:00:00.000Z,54.757365,-19.659193,55.676631,12712.346434,120,45,462,953AC5377A648881E8472739F07432D10882A618CCCFB64DB04CF1AE5E738852
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2024-03-04T00:00:00.000Z,47.182689,-20.405893,46.435989,12758.782423,112,40,385,F7E5AB4E9902931590B0E50D5E6B591B2B12B99E3FAAD6FCAF5D575493B2FEE5
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2024-03-10T23:00:00.000Z,49.63464,-19.042126,50.998407,12809.78083,111,39,355,F442618809756053AF24DF67B85B5CBD7EAF0906F12E0519BACDEA8827C9D9EA
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2024-03-17T23:00:00.000Z,43.591773,-32.202452,30.431447,12840.212277,110,36,442,D2532B4CB36F772CDD14B11512C6CF3FC8AFA40E1E12099E88256545DFD9532E
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2024-03-24T23:00:00.000Z,52.79666,-24.200713,60.798399,12901.010676,115,40,384,3013E16CF2019ADF974B2BC46AB6B08FD59742EDB3F4EA7541B35F2FB86313A0
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2024-03-31T23:00:00.000Z,49.979924,-17.138415,57.042222,12958.052898,124,44,443,0ACA24C27694C3BDEA3BC6DCF6C6E1121372D37DF753D93FFC846E1510693234
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2024-04-07T23:00:00.000Z,60.996307,-34.749946,43.384776,13001.437674,109,31,410,EEAD4EFF1FAFE6993470AA71D37E8D775C4D019A213D5802DA86CE9B73D947C2
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2024-04-14T23:00:00.000Z,47.016775,-29.384999,52.381722,13053.819396,107,33,406,58F77F1C9417B382275328C08D7FD92AD007BAD45A212526A027879C64126739
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2024-04-21T23:00:00.000Z,54.355893,-126.934501,-43.193609,13010.625787,104,29,408,72D57A7766AB427DCD0F8261FBD422AA0C3A613B0F9095E0B73C50D033B9E98A
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2024-04-28T23:00:00.000Z,50.626188,-2.492569,175.06812,13185.693907,124,44,499,1B3F182CA8D325AB7EF51C817A00A7853DA15BEFD235715AD4D3A30BC204C8A8
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2024-05-05T23:00:00.000Z,49.816018,-18.622788,33.685799,13219.379706,99,36,342,ED3CBD449905CFC59C7F14E465120C5DC7F04ED8E14BEC5480FCF3C4195EA74F
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2024-05-12T23:00:00.000Z,53.164533,-81.704289,-9.916968,13209.462738,109,37,401,415EA6BD37FF95266F4FD36799B9FC1C2BFB071E270B7EA90EEEB64615C23724
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2024-05-19T23:00:00.000Z,53.818343,-32.149666,103.372966,13312.835704,112,39,397,5D09B2F57A6097C349CB804FBD6C97BC05878C5D3D784EDA896CEE84C3376F07
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2024-05-26T23:00:00.000Z,50.51798,-47.597458,35.070188,13347.905892,119,42,417,3A5AAA9FF0A29ACE00E3F53B55C45F7F9237D5FF2983E2AC43D468847620A83D
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2024-06-02T23:00:00.000Z,48.43152,-22.850209,73.178769,13421.084661,117,38,443,135E711EE540E277452EFF70B7A32CBF78A09415AB5D05DAE4FF0987E98153BE
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2024-06-09T23:00:00.000Z,42.290713,-15.397994,49.742928,13470.827589,106,37,391,2EFE4F6547670F72A99385315805C29A64B6B7FBA5950D78A586F223AF19FBB0
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2024-06-16T23:00:00.000Z,65.339634,-70.904524,9.833104,13480.660693,105,30,394,3F9B83786FF4B48B9CC317D47A9238B5F664D8343F7A660D169E6B08EEE14471
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2024-06-23T23:00:00.000Z,52.866093,-20.630317,103.1403,13583.800993,119,47,399,F3EE4037C68E989C9287D93F012D46C5B531017F07765BF4E5A11F86B6D870E6
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2024-06-30T23:00:00.000Z,46.952566,-26.701273,40.88161,13624.682603,110,35,389,F6335B7B9A70B3BF085AC47121E1C9AFC895E8BEFABAC5EB6E69BFFB4A0B7B8C
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2024-07-07T23:00:00.000Z,67.160286,-57.290602,36.570957,13661.25356,117,38,443,A801CBDC3DC461F04E93C64E28E3394A1B3B8F075BB3DF98CCFD1A5885C73865
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2024-07-14T23:00:00.000Z,54.561471,-72.613655,39.238418,13700.491978,118,39,454,232A72E88AB4B7908A8078BC09F18CA24F979279605E8E77FCCCD053C27DD071
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2024-07-21T23:00:00.000Z,69.733646,-464.06364,-321.716339,13378.775639,101,22,634,80EF95626C2F900F97F64A4530A3D962922880E8BB5EED182B87CD63B32620A2
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2024-07-28T23:00:00.000Z,56.081268,-146.109555,374.035353,13752.810992,120,42,463,745CE59B21000C98FE53312694CCF8715F03DC07C632FD3F7F3AB94406D542EA
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2024-08-04T23:00:00.000Z,40.286775,0,186.39633,13939.207322,109,31,447,535BE762905307B1FD8364046DBB44E029A9AF6843910173F396F3D13FC0A527
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2024-08-11T23:00:00.000Z,54.018643,-16.90342,37.115223,13976.322545,95,30,344,D704C8615A1C1411776E34FB6BC43E1B295F83D3EF7E98610AF5E4771F64CF90
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2024-08-18T23:00:00.000Z,49.374548,-86.193096,-19.915128,13956.407417,95,26,387,28D9EB254FB18C011883B7E127F8D9B38909825D93652F181A6DD7AE7A81702B
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2024-08-25T23:00:00.000Z,54.952956,-76.260521,64.885531,14021.292948,101,27,385,B48FADDD2FE9117F1EDC9416632ECEFD509B1E519B910E2B54031C3E21CEF748
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2024-09-01T23:00:00.000Z,45.393981,-82.415421,39.239081,14060.532029,109,35,412,40E8B08AAB43B2AC0801101EBA7E749E2731ED2411862F4512B461D32B3B9FC4
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2024-09-08T23:00:00.000Z,52.404836,-15.657036,119.163221,14179.69525,121,48,411,D31C8272A85513ADF2EAB6C651E1047E2202B52B1BDDD66EA59D029CDACB2338
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2024-09-15T23:00:00.000Z,48.946791,-88.832729,-24.228902,14155.466348,111,33,411,041592B96D95D3A8393B95296D775043ADFF41CA3078DD54C4E6C1FB9AB5A017
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2024-09-22T23:00:00.000Z,47.328565,0,136.161294,14291.627642,122,44,412,BD3DFC6E7358F6A0CF44D6D2DBF81530ABF1D645A2268251098F9A245B685B9F
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2024-09-29T23:00:00.000Z,57.011664,-221.068117,-164.056453,14127.571189,108,28,470,C01FBE9D1D2A4DB4CB4D2DA088DD31A30C9F6A166AE698EFCF2A140439290831
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2024-10-06T23:00:00.000Z,44.530739,-58.60684,206.992016,14334.563205,98,29,371,95D4E554D2A18897D4C2FF17A09F5C6AAE3DDBAD053FFB61AA937537A1CA1C61
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2024-10-13T23:00:00.000Z,49.340897,-5.728659,102.219078,14436.782283,104,40,356,3B6DA73D5C7662DFA0BB9931041C6CB4F04E03EC61ECD01D51C8400E6E772A9A
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2024-10-20T23:00:00.000Z,40.048542,-39.963828,5.813373,14442.595656,101,30,395,38188CF2EE56FBB8B492B318BC8C9080436BDC67C97933FAC51C8342D3229E84
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2024-10-27T23:00:00.000Z,49.18666,-3.601461,85.549027,14528.144683,123,45,402,D76694E35DB396233187FF8F5469A9C2845C4B33A40F984633B12F5DEBE2A65C
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2024-11-04T00:00:00.000Z,49.946569,-40.297788,13.250242,14541.394925,110,40,407,A5E3CE07AD33815531F2612D81F300776257C9D15B9F7F3DCDAA9CFBC9B01ABA
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2024-11-11T00:00:00.000Z,51.73792,-65.527648,26.50806,14567.902985,103,29,400,78681CAE46CB98C60E60259A0C1DDC3AE939AE62EA244398B74D2B0333FE49DF
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2024-11-18T00:00:00.000Z,50.765488,-72.400207,43.892929,14611.795914,114,40,418,0D389603528B63045193008735473BEAAABB002BB92FB94F88BBE4D9A5BA5C20
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2024-11-25T00:00:00.000Z,48.987118,-80.249598,41.137727,14652.933641,104,28,434,D9985B5DF89F7721F7F80337B7F9DEB3B8517D8B30C89D80AF0C592FC40F3351
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2024-12-02T00:00:00.000Z,49.26726,-53.963564,75.553294,14728.486935,115,45,388,06391DA51EAFC57B6EB1D74C2004D656E46EB2283199B0B29ABE051F734231B7
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2024-12-09T00:00:00.000Z,43.366481,-21.662428,75.667617,14804.154552,105,36,396,A88B18B489C2B926A72F4BDB5EF5BD029B8FF370E375F0631C13E9268DB02DDF
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2024-12-16T00:00:00.000Z,57.811423,-96.924069,-17.450218,14786.704334,112,31,490,3409B52ED519DF7CBE22743F36C4C44FD5E1A8F81AD8FBF1EDD1C350653EC44B
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2024-12-23T00:00:00.000Z,46.009671,-23.613346,119.320394,14906.024728,85,30,296,EA791DEBA1D48E892B1C047864AB40DAEED2F3D27240788C846279A7A36F2256
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2024-12-30T00:00:00.000Z,51.532056,-23.784211,51.361191,14957.385919,119,39,409,E583EA7141FBFC4DBE82F742A3BDCA382AA042258AA2C6B6E2D7121EF6DF9DB0
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2025-01-06T00:00:00.000Z,56.086856,-19.379831,60.491236,15017.877155,115,42,393,103DF1C901389A21F8DACC9570C3F6F6D472B82892240AE75F0A8B1A52CC03BB
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2025-01-13T00:00:00.000Z,45.064983,-4.231005,60.213809,15078.090964,110,41,372,500F8E3779643F1B57F0658D49398F3F7614FB8F65A80357FEF6E79407F41F48
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2025-01-20T00:00:00.000Z,48.667981,-7.158409,45.740577,15123.831541,110,42,434,E06A0D5C77718DC8C82B46015DF62D6DA3C85E3640F1052BBA59312E0B99983E
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2025-01-27T00:00:00.000Z,43.91173,-5.200303,45.869836,15169.701377,112,37,386,9268CC75A6066335A8F0301B02BF3A6A2A69C7BD4D44640D838A15991E8948C7
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2025-02-03T00:00:00.000Z,57.425092,-56.522648,6.102747,15175.804124,116,41,435,D3EF030E10125A3CA49E14314452CA470322FE51C360FB344158577B93794356
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2025-02-10T00:00:00.000Z,48.137056,-29.910408,74.749296,15250.55342,111,36,435,5137D3AB63877302816FDE2C1D2DB10B4368A4975D6B307D6E48BCD43A9E6106
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2025-02-17T00:00:00.000Z,45.17429,-9.37545,65.709248,15316.262668,107,37,374,FE9A2DA5A159C0EBC2AAF22FDC694650BD3539C112ED7CA570A297CFC6D66EEB
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2025-02-24T00:00:00.000Z,60.48853,-178.205783,-108.341803,15207.920865,107,32,452,B043D95BAE66E993D95B81635475AC67E3CDA0195DF1498AC884FFF8AC44A92C
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2025-03-03T00:00:00.000Z,53.551376,-411.6487,-179.891541,15028.029324,115,31,528,CB7FADB17367A3683F48DE8AE0255908776309BB8579D9984EB7BD3702567D72
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2025-03-09T23:00:00.000Z,47.86347,-6.859835,452.652335,15480.681659,114,43,389,7454A73C797E3248AF576E1319C077C541B47EC5B2E18ADB830B41ED41910DCA
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2025-03-16T23:00:00.000Z,40.996435,-1.401128,46.455142,15527.136801,110,38,377,6C866B6C044CD4CAB0EE3B784722F0FF649BFBD33DECCDFE538AB383D86E2959
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2025-03-23T23:00:00.000Z,43.941943,0,45.343071,15572.479872,113,42,354,948081DF04137B49F46A5134A45292CC5D6AC9988FB89A2F586C9CD6F8A0439E
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2025-03-30T23:00:00.000Z,46.211899,-82.050481,-35.838582,15536.64129,113,42,392,91E7339BDBD83630F7092809C410F6B49ABFED57D33A98CF1AD5D4AC4B9894A0
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2025-04-06T23:00:00.000Z,58.60742,0,140.657901,15677.299191,118,46,407,98DC705C2E8E942FEE3E534AC073922DA8B30DDE68B23526D7DC6E2D126BC980
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2025-04-13T23:00:00.000Z,37.567187,-15.535329,22.031858,15699.331049,67,20,272,7D57DC6B22CB97AFD0D23C5F8331E80664F71D28360E06971D942237DBE1B7E5
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2025-04-20T23:00:00.000Z,53.913594,-43.110549,26.338374,15725.669423,101,30,361,DF2FBE76C38D080F8013D758B89926BE047065E2C361EF28A1DA2987AD9B5796
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2025-04-27T23:00:00.000Z,41.816643,0,84.927192,15810.596615,112,40,384,7222404D2FF553970ED1807C01404F3A86075430336614F68E7F31F0722B3336
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2025-05-04T23:00:00.000Z,49.958271,0,49.958271,15860.554886,116,47,363,86AB97E95F1AA7410F35F928452A63B4A94485A92B2F53E318DD96045C84440E
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2025-05-11T23:00:00.000Z,42.423706,-4.155063,38.268643,15898.823529,107,38,401,83DBCF3FB5A4381BBCD13E6B79241B5E0A7C917B059D1512F340A991377B761E
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2025-05-18T23:00:00.000Z,51.707541,-25.233017,30.629587,15929.453116,116,45,382,6269DB28FDD9BDD8ECDDA3B2AE45D7D471CB1A45F05765636016218155EF570A
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2025-05-25T23:00:00.000Z,48.713964,0,73.946981,16003.400097,119,44,405,852F816CD27000DF2A71676E5B7D21D7D19C407DBAAD8DA791BEB83FD8272E6D
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2025-06-01T23:00:00.000Z,46.876657,-1.094463,45.782194,16049.182291,117,43,377,8C70E3FB2B7F2913EBB681A450E4786F7DA73600C09341A7781AB016AF786AE5
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2025-06-08T23:00:00.000Z,55.901196,-24.142245,32.853414,16082.035705,121,48,425,6D793D697AD45285688D89EBA25C94EE2FDC0D42D3ECEC0573F43B5CB02491CE
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2025-06-15T23:00:00.000Z,43.390755,0,67.533,16149.568705,116,41,391,4342E7BA65ABAF56D3132CF0026F18A89A5E2D363A5B93BCF4B8E93976C43A7C
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2025-06-22T23:00:00.000Z,50.013253,-91.583999,-41.570746,16107.997959,105,33,431,391CD940A6C128C49829F5EE54B15B2491B9B7E2778B372A50D6994CD5EEDC78
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2025-06-29T23:00:00.000Z,41.6471,-5.765379,127.46572,16235.463679,111,38,378,E4A7182B239598117D732DF5B4BC5554E723DEC3B7747E5AAF46D5157F1E14D3
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2025-07-06T23:00:00.000Z,49.357036,-41.870688,13.251727,16248.715406,115,38,416,6F4AD57790AD876A6788EC0259D1C945D9AF127E57B866E8B44F520A7B08C217
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2025-07-13T23:00:00.000Z,53.471137,0,95.341825,16344.057231,119,43,385,9A9944DD669F4944D1C07160E02B34C82400A6ED7CA7CC273E63274212B8F309
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2025-07-20T23:00:00.000Z,46.717604,-5.225088,41.492516,16385.549747,111,42,387,96AD2FD3D9EC23C50683E59F8DE505DB2B195F492346AF52EB560506FF45D3D8
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2025-07-27T23:00:00.000Z,39.889304,-12.899958,32.214434,16417.764181,113,32,455,23BB19104505EF42C03E4CB0A329773458BF318DA4D1241A3A89412BDCACF148
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2025-08-03T23:00:00.000Z,49.646303,-41.139683,21.406578,16439.170759,110,38,380,9444A274915B49EA0DD212223CB8C694A20674DE3C7F3CB67ACE2EF963952948
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2025-08-10T23:00:00.000Z,49.296831,-18.492352,71.944162,16511.114921,122,43,399,2FF60C09D1D8C70C83B0670F8E8E42AA75FA1FADC90DCC7523E6E1F40C9E0CD9
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2025-08-17T23:00:00.000Z,50.792366,-51.476371,17.808347,16528.923268,110,34,467,3F4F8B9D2F69504FD01E08D305AE6DF84AB594D9E8AE038402821AABDBDCC90D
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2025-08-24T23:00:00.000Z,45.520523,-20.812161,76.184733,16605.108001,108,41,357,4335B3889EC47EF0CE3915355ADDE8CF37729B7A8E4566A1AE23B3F51CFE008C
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2025-08-31T23:00:00.000Z,47.022515,0,67.834676,16672.942677,119,42,404,491DCBA2097D14CE33BD1213ED8C144332E1BEC8F0FC90F651C96F5A4D8CBA9E
