date,teams,season,HM_total,Book_total,season_avg_total,edge_points,final_total,result,profit_units
2025-01-19,TCU @ Baylor,2025,147.03476529811547,137.5,145.56715095676824,9.534765298115474,145.0,W,0.8695652173913042
2025-01-20,Georgetown @ Villanova,2025,142.64872107772328,135.5,145.56715095676824,7.14872107772328,127.0,L,-1.0
2025-01-20,Hofstra @ Drexel,2025,135.02711095421878,124.5,145.56715095676824,10.527110954218784,115.0,L,-1.0
2025-01-20,Jackson State @ Texas Southern,2025,147.58271524959426,142.0,145.56715095676824,5.5827152495942585,154.0,W,0.9090909090909092
2025-01-21,Arizona State @ West Virginia,2025,148.21971505091528,134.5,145.56715095676824,13.719715050915283,122.0,L,-1.0
2025-01-21,George Mason @ St. Bonaventure,2025,135.57764681966313,125.0,145.56715095676824,10.57764681966313,137.0,W,0.8928571428571428
2025-01-21,Mississippi State @ Tennessee,2025,148.39439351387716,142.0,145.56715095676824,6.394393513877162,124.0,L,-1.0
2025-01-21,Missouri State @ Northern Iowa,2025,143.8443276685776,134.5,145.56715095676824,9.344327668577591,147.0,W,0.9090909090909092
2025-01-21,Washington @ Oregon,2025,150.99673129332342,145.5,145.56715095676824,5.496731293323421,153.0,W,0.9090909090909092
2025-01-21,Wyoming @ UNLV,2025,142.3608462993298,133.25,145.56715095676824,9.110846299329808,124.0,L,-1.0
2025-01-22,Temple @ North Texas,2025,135.64374215195022,130.5,145.56715095676824,5.143742151950221,143.0,W,0.9523809523809523
2025-01-23,Fairfield @ Manhattan,2025,150.96486504979373,145.0,145.56715095676824,5.96486504979373,171.0,W,0.9090909090909092
2025-01-23,Jacksonville State @ UTEP,2025,142.13385294664286,137.0,145.56715095676824,5.133852946642861,139.0,W,0.9090909090909092
2025-01-25,Green Bay @ Cleveland State,2025,146.03083414917154,140.5,145.56715095676824,5.53083414917154,147.0,W,0.9090909090909092
2025-02-01,Green Bay @ Detroit Mercy,2025,143.211124288514,137.5,145.56715095676824,5.711124288513986,124.0,L,-1.0
2025-02-03,North Texas @ UAB,2025,141.33218935685176,135.5,145.56715095676824,5.832189356851757,125.0,L,-1.0
2025-02-04,Davidson @ Dayton,2025,146.64474857762005,140.5,145.56715095676824,6.1447485776200494,132.0,L,-1.0
2025-02-04,Notre Dame @ Florida State,2025,146.89714085931448,141.5,145.56715095676824,5.397140859314476,127.0,L,-1.0
2025-03-07,Valparaiso @ Northern Iowa,2025,145.0746975345382,139.5,145.56715095676824,5.574697534538188,127.0,L,-1.0
2025-03-08,Belmont @ Drake,2025,140.24070807421788,132.5,145.56715095676824,7.740708074217878,107.0,L,-1.0
2025-03-08,Valparaiso @ Bradley,2025,147.99901964048166,138.5,145.56715095676824,9.499019640481663,135.0,L,-1.0
2025-03-09,Bradley @ Drake,2025,127.48569771727196,118.5,145.56715095676824,8.985697717271961,111.0,L,-1.0
2025-03-09,North Alabama @ Lipscomb,2025,148.23221484299887,142.5,145.56715095676824,5.7322148429988715,141.0,L,-1.0
2025-03-09,VMI @ Wofford,2025,146.08185967725444,139.0,145.56715095676824,7.081859677254442,150.0,W,0.900900900900901
2025-03-11,Alabama A&M @ Grambling State,2025,137.68633878212466,129.5,145.56715095676824,8.186338782124665,129.0,L,-1.0
2025-03-11,Youngstown State @ Robert Morris,2025,145.56040390667815,137.5,145.56715095676824,8.060403906678147,167.0,W,0.8695652173913042
2025-03-12,California @ Stanford,2025,144.86592140553807,139.0,145.56715095676824,5.865921405538074,151.0,W,0.9090909090909092
2025-03-12,Charlotte @ Rice,2025,142.02200927949272,136.5,145.56715095676824,5.522009279492721,125.0,L,-1.0
2025-03-12,Florida A&M @ Jackson State,2025,141.95912229811893,136.5,145.56715095676824,5.459122298118928,167.0,W,0.8695652173913042
2025-03-12,Notre Dame @ North Carolina,2025,151.0923187348023,145.25,145.56715095676824,5.842318734802291,132.0,L,-1.0
2025-03-12,Richmond @ Davidson,2025,135.61972268348393,130.5,145.56715095676824,5.1197226834839284,134.0,W,0.8695652173913042
2025-03-12,Rider @ Quinnipiac,2025,147.99720379811862,142.5,145.56715095676824,5.497203798118619,142.0,L,-1.0
2025-03-12,Virginia @ Georgia Tech,2025,133.9253485919716,128.75,145.56715095676824,5.175348591971613,126.0,L,-1.0
2025-03-13,UNLV @ Utah State,2025,147.32124698407517,141.5,145.56715095676824,5.821246984075174,128.0,L,-1.0
2025-03-13,Villanova @ UConn,2025,140.25663055016207,134.5,145.56715095676824,5.756630550162072,129.0,L,-1.0
2025-03-14,Grambling State @ Alabama State,2025,135.8217906845827,129.5,145.56715095676824,6.321790684582709,126.0,L,-1.0
2025-03-14,Utah State @ Colorado State,2025,151.39332452767982,145.5,145.56715095676824,5.893324527679823,155.0,W,0.9090909090909092
2025-03-15,Alabama State @ Jackson State,2025,145.74184528299247,140.5,145.56715095676824,5.241845282992472,116.0,L,-1.0
2025-03-15,UAB @ North Texas,2025,140.1010726349972,135.0,145.56715095676824,5.101072634997195,122.0,L,-1.0
2025-03-18,St. Francis (PA) @ Alabama State,2025,146.18515383564997,135.75,145.56715095676824,10.43515383564997,138.0,W,0.9090909090909092
